frame	PSR
2	4.8607
3	4.76206
4	4.61986
5	4.76532
6	4.18608
7	3.93777
8	3.77361
9	3.90287
10	3.65991
11	3.72273
12	3.66104
13	3.63971
14	3.72582
15	3.57685
16	3.49446
17	3.27325
18	3.18292
19	2.9756
20	3.31011
21	3.38988
22	3.40904
23	3.24663
24	3.28305
25	2.8261
26	3.27292
27	3.01744
28	3.27974
29	3.0347
30	2.85709
31	2.85725
32	2.77157
33	2.93166
34	2.68429
35	2.90489
36	2.29227
37	2.68879
38	2.41866
39	1.87648
40	2.43856
41	2.29029
42	2.14454
43	2.52553
44	2.48944
45	2.43058
46	2.35612
47	2.02513
48	2.52606
49	2.45978
50	2.38662
51	2.45798
52	2.32384
53	2.07122
54	2.86263
55	2.40982
56	2.77014
57	2.96173
58	2.61382
59	2.5307
60	2.61223
61	2.32043
62	2.52266
63	2.20771
64	2.05757
65	2.85159
66	2.23862
67	2.47645
68	2.95875
69	3.19528
70	2.79533
71	2.33798
72	2.30098
73	2.13391
74	2.05071
75	2.38448
76	2.06097
77	2.48987
78	2.04232
79	1.78861
80	2.16404
81	2.51323
82	2.61278
83	2.13777
84	1.7392
85	2.63535
86	2.56714
87	2.39055
88	1.85959
89	2.41065
90	2.94809
91	2.76964
92	2.93191
93	2.74198
94	2.62596
95	1.80265
96	2.04596
97	2.94784
98	2.54574
99	1.92534
100	1.90463
101	1.88521
102	2.23051
103	1.99169
104	2.76247
105	2.71307
106	2.8259
107	2.78945
108	3.09267
109	2.93664
110	3.01493
111	2.90132
112	2.65636
113	2.59064
114	2.36325
115	2.18659
116	2.43726
117	2.71895
118	2.82095
119	1.76743
120	2.28268
121	2.51608
122	2.72817
123	2.602
124	2.58827
125	2.13619
126	2.81142
127	2.7333
128	3.16959
129	3.03279
130	2.6158
