frame	ave_fps
2	124.283
3	152.819
4	126.422
5	131.807
6	133.771
7	123.56
8	119.879
9	121.189
10	118.603
11	121.354
12	125.006
13	129.204
14	122.806
15	122.652
16	118.484
17	116.355
18	119.721
19	123.305
20	124.977
21	128.143
22	131.086
23	134.259
24	137.01
25	139.825
26	142.553
27	145.054
28	146.633
29	146.763
30	149.003
31	151.201
32	153.234
33	154.853
34	156.063
35	157.805
36	159.577
37	161.355
38	163.124
39	164.762
40	166.381
41	167.779
42	169.141
43	170.172
44	170.864
45	172.266
46	173.276
47	174.567
48	175.847
49	176.931
50	176.13
51	175.073
52	174.498
53	175.551
54	176.616
55	177.589
56	178.567
57	179.655
58	180.549
59	181.585
60	181.797
61	182.684
62	183.458
63	184.255
64	185.152
65	185.946
66	186.813
67	187.654
68	188.224
69	188.976
70	189.511
71	190.29
72	191.049
73	191.719
74	192.338
75	192.062
76	192.828
77	192.653
78	193.391
79	194.045
80	194.604
81	195.102
82	195.284
83	195.886
84	196.428
85	196.912
86	196.051
87	194.352
88	194.821
89	195.401
90	195.841
91	196.35
92	196.954
93	197.447
94	198.016
95	198.452
96	198.254
97	198.803
98	199.199
99	199.759
100	200.202
101	200.661
102	201.055
103	201.488
104	201.787
105	202.249
106	202.709
107	203.061
108	203.512
109	203.995
110	204.353
111	204.795
112	205.198
113	205.493
114	205.863
115	206.211
116	206.565
117	206.92
118	207.277
119	207.338
120	207.672
121	208.029
122	208.334
123	208.478
124	208.759
125	209.007
126	209.344
127	209.599
128	209.873
129	210.233
130	210.312
131	210.688
132	210.987
133	211.226
134	211.463
135	211.822
136	212.11
137	212.473
138	212.753
139	212.967
140	213.258
141	213.593
142	213.848
143	214.111
144	214.371
145	214.638
146	214.837
147	214.97
148	215.227
149	215.495
150	215.778
151	216.033
152	216.166
153	216.458
154	216.742
155	217.009
156	216.288
157	216.346
158	216.517
159	216.739
160	216.603
161	216.767
162	216.943
163	217.143
164	217.292
165	217.463
166	217.228
167	217.468
168	217.621
169	217.786
170	217.88
171	217.993
172	217.755
173	217.927
174	218.119
175	218.289
176	218.347
177	218.468
178	218.706
179	218.907
180	219.046
181	219.031
182	219.199
183	219.329
184	219.079
185	219.239
186	219.254
187	219.496
188	219.704
189	219.742
190	219.334
191	218.961
192	219.066
193	219.257
194	219.463
195	219.608
196	219.81
197	219.963
198	220.125
199	220.339
200	220.307
201	220.516
202	220.66
203	220.842
204	221.027
205	221.141
206	221.333
207	221.496
208	221.604
209	221.659
210	221.758
211	221.886
212	221.995
213	222.15
214	222.258
215	222.349
216	222.499
217	222.67
218	222.792
219	222.83
220	222.975
221	223.138
222	223.246
223	223.424
224	223.147
225	223.211
226	222.971
227	223.143
228	223.297
229	223.385
230	223.53
231	223.654
232	223.816
233	223.999
234	224.125
235	224.266
236	224.376
237	224.507
238	224.683
239	224.805
