frame	ave_fps
2	122.203
3	111.956
4	107.072
5	106.845
6	107.328
7	110.069
8	102.221
9	100.045
10	100.788
11	99.5194
12	94.5828
13	96.0826
14	100.059
15	103.866
16	106.025
17	109.703
18	112.889
19	116.15
20	117.3
21	116.031
22	118.729
23	121.108
24	123.023
25	125.513
26	127.59
27	129.825
28	131.862
29	131.664
30	133.567
31	134.59
32	136.452
33	138.158
34	139.858
35	141.448
36	142.588
37	144.088
38	145.516
39	146.411
40	147.79
41	148.568
42	149.307
43	150.49
44	151.371
45	152.555
46	153.328
47	152.064
48	150.515
49	150.916
50	152.057
51	152.572
52	153.6
53	154.522
54	155.227
55	156.119
56	156.874
57	157.744
58	158.621
59	158.22
60	158.891
61	159.263
62	160.088
63	160.845
64	160.127
65	158.125
66	158.806
67	158.84
68	159.547
69	160.151
70	160.853
71	161.466
72	161.766
73	162.268
74	162.777
75	163.484
76	164.116
77	163.131
78	163.651
79	163.847
80	164.391
81	165.006
82	165.46
83	165.991
84	166.173
85	166.728
86	167.26
87	166.96
88	167.412
89	167.717
90	168.22
91	168.68
92	168.9
93	169.398
94	169.688
95	170.139
96	170.649
97	170.974
98	171.423
99	171.868
100	171.912
101	172.356
102	172.808
103	172.876
104	173.26
105	173.536
106	174.013
107	174.43
108	173.791
109	173.665
110	173.689
111	174.091
112	174.163
113	174.477
114	174.863
115	175.231
116	175.638
117	175.656
118	176.068
119	174.853
120	174.834
121	175.201
122	175.489
123	175.868
124	176.176
125	176.405
126	176.76
127	177.07
128	177.272
129	177.579
130	177.463
131	177.72
132	178.046
133	178.234
134	178.583
135	178.87
136	177.604
137	176.912
138	177.215
139	177.418
140	177.644
141	177.951
142	178.141
143	178.441
144	178.764
145	178.71
146	179.011
147	179.038
148	179.346
149	179.574
150	179.856
151	180.123
152	179.949
153	179.815
154	179.804
155	179.292
156	179.279
157	179.174
158	179.314
159	179.057
160	178.826
161	178.651
162	177.592
163	177.884
164	178.007
165	178.236
166	178.533
167	178.512
168	178.78
169	179.017
170	179.243
171	179.49
172	179.602
173	179.586
174	179.789
175	180.022
176	179.979
177	180.013
178	180.207
179	180.44
180	180.682
181	180.909
182	181.045
183	181.268
184	181.506
185	181.246
186	181.37
187	181.393
188	180.586
189	179.843
190	179.759
191	179.893
192	180.098
193	180.293
194	180.494
195	180.624
196	180.822
197	181.023
198	181.074
199	181.277
200	181.479
201	181.225
202	181.42
203	181.59
204	181.797
205	181.924
206	182.156
207	181.006
208	181.185
209	181.265
210	181.394
211	181.583
212	181.802
213	181.995
214	181.938
215	182.019
216	182.211
217	182.367
218	182.557
219	182.602
220	182.704
221	182.884
222	182.913
223	183.082
224	183.251
225	183.426
226	183.615
227	183.691
228	183.861
229	183.987
230	183.871
231	184.043
232	184.033
233	184.214
234	184.385
235	184.503
236	184.663
237	184.739
238	184.911
239	185.086
240	185.182
241	185.353
242	185.519
243	185.521
244	185.678
245	185.779
246	185.836
247	185.972
248	186.038
249	186.186
250	186.338
251	186.474
252	186.614
253	186.528
254	186.503
255	186.642
256	186.802
257	186.938
258	187
259	187.143
260	187.27
261	186.938
262	186.41
263	185.934
264	186.015
265	186.103
266	186.23
267	186.358
268	186.435
269	186.554
270	186.714
271	186.815
272	186.964
273	186.977
274	186.99
275	187.117
276	187.199
277	187.34
278	187.468
279	187.605
280	186.899
281	186.93
282	186.928
283	187.005
284	186.987
285	187.123
286	187.225
287	187.187
288	187.296
289	187.286
290	187.334
291	187.448
292	187.525
293	187.659
294	187.746
295	187.865
296	187.98
297	188.025
298	188.135
299	188.222
300	188.156
301	188.275
302	188.238
303	188.191
304	188.018
305	187.996
306	188.12
307	187.898
308	188.013
309	188.072
310	188.186
311	188.301
312	188.402
313	188.516
314	188.551
315	188.631
316	188.727
317	188.637
318	188.741
319	188.734
320	188.843
321	188.959
322	188.996
323	189.111
324	189.213
325	189.257
326	189.367
327	189.382
328	189.477
329	189.565
330	189.573
331	189.617
332	189.706
333	188.972
334	188.34
335	188.244
336	188.291
337	188.395
338	188.472
339	188.567
340	188.637
341	188.719
342	188.832
343	188.878
344	188.978
345	189.081
346	189.048
347	189.133
348	189.103
349	189.147
350	189.243
351	188.979
352	189.065
353	189.119
354	189.164
355	189.217
356	189.31
357	189.427
358	189.445
359	189.531
360	189.627
361	189.397
362	189.494
363	189.556
364	189.635
365	189.61
366	189.696
367	189.791
368	189.819
369	189.893
370	189.975
371	190.043
372	190.124
373	190.163
374	190.213
375	190.309
376	190.21
377	190.302
378	190.323
379	190.41
380	190.495
381	190.51
382	190.597
383	190.643
384	190.714
385	190.798
386	190.818
387	190.861
388	190.95
389	191.016
390	191.108
391	191.095
392	191.128
393	191.219
394	191.218
395	191.3
396	191.179
397	191.211
398	191.287
399	191.261
400	191.325
401	191.307
402	191.375
403	191.439
404	191.491
405	191.085
406	190.516
407	190.547
408	190.535
409	190.609
410	190.692
411	190.703
412	190.777
413	190.801
414	190.873
415	190.918
416	190.668
417	190.731
418	190.685
419	190.759
420	190.728
421	190.808
422	190.26
423	190.224
424	190.292
425	190.318
426	190.365
427	190.444
428	190.471
429	190.544
430	190.629
431	190.556
432	190.625
433	190.645
434	190.72
435	190.783
436	190.549
437	190.613
438	190.61
439	190.665
440	190.63
441	190.691
442	190.702
443	190.338
444	190.197
445	190.221
446	189.956
447	189.991
448	189.967
449	190.037
450	190.109
451	190.147
452	190.206
453	190.216
454	190.28
455	190.35
456	190.173
457	190.184
458	190.107
459	190.171
460	190.168
461	190.24
462	190.296
463	190.369
464	190.434
465	190.416
466	190.483
467	190.555
468	190.456
469	190.506
470	190.453
471	190.507
472	190.173
473	190.106
474	190.129
475	190.101
476	190.156
477	190.169
478	190.215
479	190.28
480	190.302
481	190.359
482	190.381
483	190.44
484	190.457
485	190.228
486	190.286
487	190.284
488	190.35
489	189.598
490	189.519
491	189.582
492	189.565
493	189.615
494	189.569
495	189.625
496	189.681
497	189.656
498	189.682
499	189.739
500	189.784
501	189.759
502	189.769
503	189.841
504	189.901
505	189.953
506	190.01
507	190.028
508	190.066
509	190.116
510	190.157
511	190.19
512	190.13
513	190.188
514	190.165
515	190.227
516	190.288
517	190.328
518	190.388
519	190.41
520	190.451
521	190.507
522	190.542
523	190.605
524	190.588
525	190.632
526	190.677
527	190.656
528	190.715
529	190.675
530	190.688
531	190.604
532	190.557
533	190.614
534	190.638
535	190.675
536	190.682
537	190.734
538	190.781
539	190.815
540	190.837
541	190.612
542	189.97
543	189.867
544	189.91
545	189.952
546	189.982
547	190.032
548	190.005
549	190.063
550	190.112
551	190.062
552	190.107
553	190.075
554	190.117
555	190.101
556	190.105
557	189.936
558	189.56
559	189.603
560	189.615
561	189.64
562	189.688
563	189.668
564	189.719
565	189.697
566	189.66
