frame	ave_fps
2	108.916
3	96.0116
4	81.2003
5	69.0633
6	67.1959
7	69.1903
8	67.9251
9	70.4778
10	71.4457
11	71.763
12	74.1961
13	75.8114
14	78.9324
15	82.3745
16	85.6482
17	85.3759
18	87.4673
19	90.2225
20	92.4642
21	93.0728
22	95.4529
23	97.7937
24	99.4504
25	101.737
26	103.474
27	102.184
28	103.083
29	104.878
30	106.386
31	107.594
32	109.307
33	110.015
34	111.125
35	112.378
36	112.898
37	114.128
38	113.947
39	93.875
40	76.0449
41	75.9743
42	74.7731
43	74.4189
44	74.485
45	74.8745
46	75.6368
47	76.6464
48	77.182
49	78.017
50	78.8699
51	79.755
52	80.6282
53	75.1113
54	75.1374
55	75.043
56	73.134
57	73.0986
58	73.6286
59	74.0618
60	74.7287
61	74.6677
62	74.3696
63	74.6262
64	74.8323
65	74.8194
66	74.6136
67	75.2613
68	75.8157
69	76.4634
70	77.1588
71	77.7776
72	78.4455
73	79.099
74	79.6672
75	80.1133
76	80.7233
77	81.3663
78	82.0031
79	82.028
80	82.5145
81	83.0203
82	83.4272
83	83.8932
84	84.3504
85	84.7219
86	85.1553
87	85.6526
88	86.1569
89	85.1509
90	85.3307
91	85.833
92	85.8345
93	86.002
94	86.0543
95	86.5136
96	86.8215
97	86.7341
98	87.211
99	87.6299
100	87.9827
101	88.2861
102	88.5699
103	88.9056
104	89.3834
105	89.7351
106	89.974
107	90.4159
108	90.7511
109	90.8267
110	90.9029
111	90.4099
112	88.9669
113	86.1777
114	85.9341
115	84.5107
116	84.8279
117	84.9694
118	85.3506
119	85.4457
120	85.7367
121	85.8102
122	85.9424
123	86.3072
124	86.6902
125	87.0715
126	87.4534
127	87.6993
128	88.0508
129	88.3281
130	88.619
131	88.7662
132	89.0483
133	89.3827
134	89.7287
135	90.0005
136	90.3529
137	90.6541
138	91.0145
139	91.3645
140	91.4826
141	91.8254
142	91.4075
143	90.7116
144	90.523
145	90.6896
146	90.7037
147	90.7593
148	91.0764
149	90.8403
150	90.7272
151	90.8645
152	90.8731
153	90.934
154	91.2164
155	91.4349
156	90.343
157	90.158
158	90.1615
159	89.9588
160	89.9639
161	90.014
162	90.0067
163	89.8767
164	89.7869
165	89.1619
166	89.1203
167	86.211
