frame	PSR
2	5.8972
3	5.60354
4	5.75169
5	5.49943
6	5.37851
7	5.21988
8	5.23253
9	5.07857
10	5.09748
11	5.00798
12	4.76435
13	4.7758
14	4.70488
15	4.63283
16	4.69125
17	4.47546
18	4.43443
19	4.59392
20	4.73225
21	4.68075
22	4.25904
23	4.20876
24	4.25375
25	4.18943
26	3.72989
27	4.24729
28	4.09482
29	3.74819
30	3.78199
31	3.80656
32	3.29416
33	3.46237
34	3.42312
35	3.19924
36	3.44607
37	3.43823
38	3.5288
39	3.86672
40	3.90957
41	3.61884
42	3.41394
43	3.4893
44	3.68838
45	3.56314
46	3.87327
47	3.38953
48	3.54138
49	3.52346
50	3.86194
51	3.89499
52	3.99856
53	3.75427
54	3.83967
55	4.17163
56	4.06356
57	3.95904
58	4.05785
59	4.18703
60	4.21811
61	4.40445
62	4.29599
63	3.87747
64	3.82868
65	3.95242
66	4.07374
67	4.12338
68	4.167
69	4.28908
70	4.24497
71	4.22503
72	4.42363
73	4.26375
74	4.4797
75	4.48
76	4.31271
77	4.49223
78	4.18512
79	4.7371
80	4.61673
81	4.62676
82	4.38909
83	4.36607
84	4.28958
85	4.27529
86	4.32776
87	4.54462
88	4.5636
89	4.46379
90	4.61385
91	4.65387
92	4.49826
93	4.53216
94	4.47868
95	4.82021
96	4.81809
97	4.8756
98	4.6651
99	4.60097
100	4.63522
101	4.79735
102	4.79366
103	4.65059
104	4.71246
105	4.74286
106	4.74363
107	4.84131
108	4.81409
109	4.64111
110	4.61832
111	4.78131
112	4.88983
113	4.82861
114	4.98267
115	5.04432
116	5.00498
117	5.00544
118	5.04664
119	5.00319
120	4.8725
121	4.88767
122	5.09746
123	5.02356
124	4.91792
125	4.89599
126	5.15136
127	5.12787
128	5.06231
129	4.71222
130	5.13713
131	5.18749
132	5.14258
133	4.6665
134	5.20904
135	5.18134
136	5.06425
137	4.81733
138	5.13317
139	5.2987
140	5.21168
141	5.25819
142	5.22822
143	5.32531
144	4.86833
145	4.88374
146	4.9506
147	4.88581
148	4.87076
149	4.92459
150	4.93828
151	4.87268
152	5.03012
153	4.95945
154	4.97732
155	5.10825
156	5.03377
157	5.00972
158	5.10897
159	4.98667
160	4.87711
161	4.93388
162	4.93561
163	4.92696
164	5.12561
165	4.95108
166	5.04505
167	5.08634
168	5.17653
169	5.11315
170	5.1676
171	5.24068
172	4.97747
173	5.24619
174	5.29827
175	5.14898
176	5.19234
177	5.16442
178	5.23064
179	5.09173
180	5.16902
181	5.20143
182	5.05191
183	5.24275
184	5.10129
185	5.05242
186	4.97132
187	5.04594
188	4.82868
189	5.02443
190	4.91187
191	4.81367
192	4.72071
193	4.70186
194	4.80471
195	4.88818
196	4.84965
197	4.83514
198	4.62444
199	4.54361
200	4.49816
201	4.38668
202	4.45215
203	4.45598
204	4.43325
205	4.52055
206	4.48695
207	4.39049
208	4.2498
209	4.24228
210	4.1583
