frame	PSR
2	4.18517
3	4.20651
4	3.13361
5	6.3969
6	5.66995
7	3.6252
8	4.7328
9	3.0551
10	4.72568
11	3.79202
12	5.57847
13	4.66216
14	4.0729
15	4.17785
16	4.37951
17	4.25526
18	5.9566
19	4.11658
20	3.65431
21	3.86633
22	5.44692
23	6.01846
24	5.45602
25	5.50552
26	5.47615
27	4.02533
28	4.51074
29	4.17043
30	4.60787
31	5.16695
32	3.34345
33	4.41089
34	3.90935
35	4.05751
36	4.18806
37	4.19854
38	4.66814
39	5.03012
40	4.48149
41	4.372
42	3.64473
43	3.7933
44	3.53301
45	4.838
46	4.02661
47	4.16269
48	4.12288
49	4.29734
50	4.38637
51	5.13523
52	5.28158
53	3.69278
54	6.25913
55	3.81147
56	3.38994
57	5.29103
58	4.1156
59	4.1748
60	4.16745
61	5.24835
62	4.75471
63	4.79351
64	4.56005
65	4.23552
66	6.77071
67	3.88547
68	3.91113
69	3.68448
70	4.22667
71	4.49066
72	4.641
73	4.0951
74	3.51277
75	4.41246
76	6.46762
77	6.46255
78	3.75212
79	4.63885
80	3.0824
81	4.39671
82	5.43005
83	4.53605
84	5.62755
85	5.31069
86	3.99345
87	3.8504
88	4.91711
89	5.01766
90	5.79646
91	3.97243
92	4.97449
93	4.0009
94	3.43622
95	5.12499
96	5.64727
97	4.93496
98	5.49529
99	5.74179
100	5.22838
101	5.89096
102	5.57043
103	4.72355
104	5.33091
105	5.14667
106	5.68577
107	4.19331
108	4.71545
109	4.23552
110	5.44285
111	5.46436
112	5.58347
113	5.44515
114	5.84739
115	4.70929
116	4.06701
117	5.43382
118	4.89421
119	3.58292
120	4.09748
121	5.37477
122	4.00742
123	3.70464
124	3.85262
125	3.40604
126	3.80015
127	5.01088
128	4.17636
