frame	ave_fps
2	77.6327
3	75.52
4	65.6204
5	36.5571
6	35.6176
7	37.8202
8	40.2859
9	42.6374
10	44.4512
11	46.4461
12	48.1523
13	49.6344
14	50.6833
15	52.9851
16	54.899
17	56.8771
18	59.1303
19	61.136
20	62.0109
21	61.9511
22	63.2209
23	64.7236
24	66.4125
25	67.7632
26	69.3621
27	70.8022
28	72.1604
29	73.3935
30	74.1666
31	72.0038
32	70.7622
33	72.0321
34	73.0518
35	74.0732
36	75.2823
37	76.2839
38	77.4265
39	78.246
40	79.1361
41	80.2236
42	81.0306
43	81.9753
44	82.9224
45	83.7397
46	84.6987
47	85.3215
48	86.239
49	86.9729
50	87.1891
51	87.0775
52	86.812
53	87.4892
54	88.2436
55	88.9467
56	89.7078
57	90.3014
58	91.0034
59	91.3183
60	90.9788
61	90.1823
62	90.3085
63	90.0127
64	90.6797
65	91.3085
66	91.7728
67	92.4045
68	92.8134
69	93.3386
70	93.9317
71	93.8448
72	93.7468
73	94.1311
74	94.6648
75	95.0344
76	95.4505
77	95.9736
78	96.3013
79	96.7961
80	97.24
81	97.5907
82	97.8699
83	97.969
84	98.3251
85	98.7548
86	98.6902
87	99.0279
88	99.4728
89	99.7834
90	100.238
91	100.459
92	100.815
93	101.224
94	101.482
95	101.882
96	102.307
97	102.704
98	103.125
99	103.446
100	103.86
101	104.195
102	104.262
103	103.981
104	103.075
105	103.075
106	102.805
107	103.035
108	103.388
109	103.598
110	103.958
111	104.335
112	104.217
113	104.554
114	104.787
115	104.671
116	103.931
117	103.909
118	104.075
119	104.411
120	104.567
121	104.906
122	105.205
123	105.387
124	105.695
125	105.885
126	106.131
127	106.293
128	106.472
129	106.74
130	106.927
131	107.236
132	107.536
133	107.782
134	108.047
135	108.29
136	108.575
137	108.74
138	109.008
139	109.275
140	108.935
141	109.214
142	109.489
143	109.708
144	109.975
145	110.132
146	110.4
147	110.644
148	110.71
149	110.946
150	110.391
151	109.451
152	109.313
153	108.674
154	108.21
155	108.331
156	108.591
157	107.535
158	107.729
159	107.849
160	108.099
161	108.345
162	108.532
163	108.778
164	108.972
165	109.205
166	109.398
167	109.63
168	109.765
169	109.995
170	110.234
171	110.394
172	110.634
173	110.745
174	110.981
175	111.178
176	111.374
177	111.581
178	111.673
179	111.882
180	112.037
181	112.231
182	112.333
183	112.531
184	112.713
185	112.792
186	112.874
187	113.001
188	113.131
189	113.307
190	112.783
191	112.761
192	112.791
193	112.924
194	113.119
195	113.259
196	113.436
197	113.551
198	113.723
199	113.897
200	114.011
201	114.205
202	114.104
203	114.142
204	113.965
205	113.987
206	114.083
207	114.28
208	114.451
209	114.566
210	114.731
211	114.828
212	114.787
213	114.972
214	115.106
215	115.281
216	115.43
217	115.608
218	115.767
219	115.929
220	116.102
221	116.225
222	116.39
223	116.493
224	116.639
225	116.784
226	116.96
227	116.938
228	117.062
229	117.086
230	117.244
231	117.286
232	117.425
233	117.455
234	117.384
235	117.386
236	117.003
237	116.903
238	116.881
239	117.025
240	117.149
241	117.233
242	117.357
243	117.444
244	117.57
245	117.71
246	117.827
247	117.287
248	117.425
249	117.557
250	117.593
251	117.735
252	117.786
253	117.846
254	117.999
255	118.044
256	118.173
257	118.234
258	118.305
259	118.435
260	118.485
261	118.587
262	118.721
263	118.734
264	118.858
265	118.931
266	119.062
267	119.2
268	119.32
269	119.471
270	119.547
271	119.686
272	119.759
273	119.899
274	120.031
275	120.161
276	120.298
277	120.393
278	120.483
279	120.574
280	120.71
281	120.82
282	120.953
283	120.836
284	120.494
285	120.497
286	120.598
287	120.715
288	120.786
289	120.904
290	120.995
291	121.13
292	121.226
293	121.35
294	121.466
295	121.544
296	121.023
297	120.941
298	120.978
299	121.077
300	121.106
301	121.193
302	121.21
303	121.322
304	121.416
305	121.453
306	121.532
307	121.549
308	121.644
309	121.734
310	121.796
311	121.896
312	121.913
313	121.997
314	122.103
315	122.121
316	122.222
317	122.234
318	122.343
319	122.441
320	122.484
321	122.571
322	122.597
323	122.685
324	122.779
325	122.843
326	122.916
327	122.992
328	123.089
329	123.108
330	123.19
331	122.747
332	122.432
333	122.528
334	122.597
335	122.663
336	122.758
337	122.823
338	122.92
339	123.019
340	123.094
341	123.181
342	123.247
343	122.917
344	122.981
345	123.075
346	123.115
347	123.207
348	123.263
349	123.347
350	123.433
351	123.459
352	123.545
353	123.601
354	123.694
355	123.745
356	123.774
357	123.828
358	123.873
359	123.949
360	124.018
361	124.055
362	124.131
363	124.207
364	124.298
365	124.376
