frame	PSR
2	7.64581
3	4.61654
4	4.4601
5	3.0002
6	4.24352
7	4.07396
8	3.40322
9	4.47098
10	5.51161
11	5.64004
12	4.01182
13	6.40842
14	3.93289
15	6.76268
16	4.20195
17	5.03476
18	3.66185
19	4.7247
20	5.0335
21	5.34335
22	3.59064
23	3.40331
24	3.82584
25	3.48597
26	4.22827
27	4.55793
28	3.75337
29	4.0319
30	5.39443
31	5.80165
32	3.99632
33	5.05212
34	4.94103
35	4.37583
36	4.46177
37	5.29295
38	5.07135
39	4.56602
40	5.86367
41	5.59731
42	6.00563
43	5.1196
44	3.92064
45	4.72028
46	4.29341
47	6.35675
48	3.64853
49	4.77103
50	5.08874
51	4.65881
52	4.47837
53	4.79392
54	4.38411
55	4.05608
56	3.38107
57	3.75759
58	4.33858
59	3.82645
60	4.11384
61	4.42196
62	3.57242
63	3.02129
64	4.11762
65	4.02317
66	3.85769
67	2.97899
68	3.83911
69	3.96911
70	4.04179
71	3.84113
72	3.23366
73	3.12269
74	5.31515
75	3.85551
76	4.00438
77	4.6825
78	4.23652
79	3.47751
80	3.6686
81	3.40897
82	3.92667
83	4.24061
84	3.49472
85	4.29192
86	3.46238
87	4.20222
88	4.08092
89	4.07885
90	4.27455
91	4.07171
92	4.31665
93	4.02707
94	3.94284
95	3.52791
96	3.63896
97	4.11207
98	3.941
99	4.21104
100	4.3227
101	4.07113
102	3.8773
103	3.99528
104	4.32253
105	3.86185
106	4.96352
107	4.23474
108	4.63804
109	4.78617
110	3.98239
111	4.21238
112	4.21531
113	3.89528
114	3.70326
115	4.16681
116	3.17385
117	4.15562
118	4.11561
119	4.42671
120	4.50259
121	4.22975
122	4.52146
123	4.42927
124	4.20612
125	4.13578
126	3.94426
127	4.53986
128	4.35118
129	4.61885
130	4.37313
131	3.75061
132	3.88656
133	3.90245
134	3.56023
135	3.78938
136	3.57753
137	3.25151
138	4.08737
139	4.1651
