frame	PSR
2	6.22457
3	6.02046
4	6.05578
5	6.01571
6	6.02325
7	6.0432
8	6.12474
9	6.0945
10	5.9486
11	5.9822
12	5.81812
13	5.73198
14	5.74047
15	5.51795
16	5.45993
17	5.51552
18	5.40091
19	5.18023
20	5.02444
21	5.01055
22	5.01388
23	4.95395
24	4.86781
25	4.63564
26	4.70513
27	4.61474
28	4.44466
29	4.37861
30	4.58675
31	4.39202
32	4.41725
33	4.50184
34	4.43918
35	4.29206
36	4.31914
37	4.51146
38	4.52893
39	4.46295
40	4.43942
41	4.33471
42	4.47383
43	4.51376
44	4.5303
45	4.45871
46	4.55137
47	4.38654
48	4.40831
49	4.41492
50	4.45309
51	4.49532
52	4.43699
53	4.36137
54	4.45538
55	4.49054
56	4.47583
57	4.37052
58	4.32921
59	4.28298
60	4.46451
61	4.3976
62	4.39312
63	4.42239
64	4.45875
65	4.43634
66	4.40091
67	4.45831
68	4.39562
69	4.43282
70	4.44485
71	4.38422
72	4.43363
73	4.39467
74	4.48905
75	4.38536
76	4.39478
77	4.52201
78	4.56411
79	4.58529
80	4.60638
81	4.53941
82	4.55993
83	4.52635
84	4.61411
85	4.562
86	4.62582
87	4.54347
88	4.62726
89	4.56688
90	4.61281
91	4.52184
92	4.69365
93	4.72027
94	4.77762
95	4.73019
96	4.64521
97	4.62015
98	4.61713
99	4.75978
100	4.83455
101	4.73498
102	4.72786
103	4.8886
104	4.66271
105	4.75523
106	4.88892
107	4.7825
108	4.82249
109	4.78901
110	4.91367
111	5.00274
112	4.86947
113	4.87995
114	4.94043
115	4.95424
116	4.91208
117	4.934
118	5.00909
119	5.01005
120	4.97904
121	4.92828
122	5.0423
123	4.95806
124	4.962
125	4.88406
126	4.99179
127	4.94811
128	4.91751
129	4.92677
130	4.93387
131	4.93153
132	4.91145
133	4.85069
134	4.7992
135	4.87022
136	4.87486
137	4.8444
138	4.89965
139	4.80317
140	4.85871
141	4.807
142	4.73679
143	4.87842
144	4.88207
145	4.92964
146	4.95453
147	4.91856
148	4.8753
149	4.97418
150	4.8482
151	4.9224
152	5.11867
153	4.93095
154	4.89102
155	4.88196
156	4.92613
157	4.89924
158	4.66029
159	4.63457
160	4.55541
161	4.52795
162	4.49586
163	4.43197
164	4.37877
165	4.38371
166	4.43416
167	4.42451
168	4.38146
169	4.4522
170	4.36223
171	4.18484
172	4.22711
173	4.16543
174	4.07541
175	4.10413
176	3.93093
177	4.00826
178	3.87964
179	3.60825
180	3.78501
181	3.4755
182	3.29791
183	3.38812
184	3.33692
185	3.38596
186	3.34484
187	3.28669
188	3.04174
189	2.88564
190	2.89725
191	2.60478
192	2.63275
193	2.52897
194	2.6665
195	2.82414
196	3.11879
197	2.86397
198	2.95922
199	3.11536
200	2.89968
201	2.93341
202	3.15831
203	2.85326
204	3.13586
205	2.95813
206	3.13468
207	3.25711
208	3.34253
209	3.48751
210	3.56736
211	3.43923
212	3.27337
213	3.36518
214	3.48569
215	3.41366
216	3.58816
217	3.66575
218	3.84906
219	3.87115
220	3.71029
221	3.57721
222	3.41278
223	3.34055
224	3.65983
225	3.74916
226	3.89611
227	3.80901
228	3.76912
229	3.73172
230	3.64642
231	3.66901
232	3.47025
233	3.65522
234	3.60531
235	3.50452
236	3.44121
237	3.16734
238	3.3387
239	3.24682
240	3.09758
241	3.24623
242	3.19621
243	3.21204
244	3.24492
245	3.05525
246	3.15552
247	2.97184
248	2.7678
249	2.70243
250	2.6454
251	2.92741
252	2.92904
253	3.22979
254	3.35945
255	3.3474
256	3.33256
257	3.28916
258	3.2267
259	3.12336
260	3.15032
261	3.21624
262	3.34883
263	3.60429
264	3.69515
265	3.70191
266	3.79926
267	3.71769
268	3.52871
269	3.58348
270	3.572
271	3.57212
272	3.63255
273	3.6755
274	3.83472
275	3.66528
276	3.71878
277	3.72088
278	3.61599
279	3.59901
280	3.6332
281	3.51105
282	3.45388
283	3.52914
284	3.57048
285	3.58905
286	3.64431
287	3.73763
288	3.8916
289	3.80496
290	3.89195
