frame	ave_fps
2	12.9367
3	18.1346
4	24.5597
5	29.9497
6	34.5899
7	38.2672
8	41.5646
9	44.4324
10	47.089
11	48.7759
12	45.9852
13	47.2613
14	49.1215
15	50.7754
16	51.2268
17	50.093
18	49.6405
19	50.8778
20	51.7641
21	52.4768
22	53.5374
23	54.5465
24	55.5375
25	56.4831
26	57.3334
27	57.7676
28	58.6114
29	59.3619
30	60.0957
31	60.786
32	61.3121
33	61.9881
34	62.3131
35	62.9059
36	63.4094
37	63.8914
38	63.109
39	63.5348
40	64.056
41	64.5531
42	65.0149
43	65.2721
44	64.6013
45	64.989
46	65.4051
47	65.2841
48	65.6051
49	65.7607
50	65.8572
51	65.3338
52	65.5318
53	65.2097
54	64.9243
55	65.1336
56	64.5048
57	64.6642
58	64.8871
59	65.1264
60	65.1583
