frame	PSR
2	4.41294
3	4.54875
4	4.97961
5	5.26677
6	5.15567
7	5.12225
8	5.10555
9	5.40631
10	4.92168
11	4.81099
12	3.97066
13	4.5488
14	4.47113
15	3.8122
16	4.27911
17	3.49959
18	3.70208
19	4.29731
20	3.91864
21	3.85702
22	3.62967
23	4.15446
24	4.01918
25	4.10889
26	3.80621
27	4.59005
28	3.98353
29	3.84479
30	3.84807
31	3.7296
32	3.22552
33	4.57554
34	5.01367
35	4.80582
36	4.09095
37	4.50953
38	4.36967
39	3.47568
40	3.80297
41	3.51573
42	3.53972
43	3.35394
44	3.82895
45	3.73499
46	3.67168
47	3.70324
48	5.74118
49	4.56818
50	5.24037
51	4.28317
52	4.11193
53	4.30158
54	3.91401
55	5.37971
56	4.52907
57	4.74304
58	5.00179
59	4.38734
60	5.08385
61	3.6026
62	4.1471
63	3.81487
64	3.83375
65	3.57793
66	4.61154
67	3.81727
68	4.25297
69	4.01504
70	4.2447
71	4.73794
72	3.85763
73	4.78594
74	4.29766
75	4.02721
76	4.71571
77	5.33095
78	5.07892
79	4.88197
80	5.42355
81	5.41097
82	5.02053
83	4.94539
84	5.9415
85	5.87581
86	6.12013
87	4.55471
88	4.76329
89	4.81394
90	3.90273
91	5.1589
92	5.0421
93	4.4755
94	4.88002
95	4.99038
96	5.12386
97	4.84339
98	5.08291
99	5.2078
100	4.32862
101	5.24162
102	4.20887
103	4.23606
104	5.22853
105	4.92446
106	4.97313
107	4.78569
108	5.11123
109	5.62337
110	6.28846
111	5.79774
112	5.54209
113	5.94309
114	4.817
115	5.49828
116	4.80005
117	4.91817
118	4.65869
119	4.44154
120	4.53567
121	4.99797
122	5.6155
123	5.36874
124	5.29783
125	5.39034
126	6.01376
127	6.08636
128	5.99898
129	5.41126
130	5.20679
131	4.02902
132	5.09409
133	5.32618
134	4.93116
135	4.43798
136	4.94868
137	3.74053
138	4.07896
139	4.0741
140	4.34491
141	3.71657
142	5.1666
143	4.76405
144	5.16282
145	5.54052
146	5.17346
147	5.06783
148	4.82984
149	4.67465
150	5.05465
151	4.46633
152	5.17065
153	4.58706
154	4.5655
155	5.05276
156	6.12811
157	6.03895
158	5.81162
159	5.69876
160	4.54691
161	5.19234
162	4.92122
163	4.37089
164	5.51305
165	4.21937
166	4.05569
167	5.39149
168	6.47529
169	6.53542
170	5.91218
171	5.99
172	4.67326
173	5.07472
174	5.31531
175	4.31275
176	4.14318
177	4.34693
178	3.99291
179	4.45078
180	5.00157
181	4.74483
182	4.55881
183	5.28338
184	4.00306
185	4.77947
186	3.87137
187	4.58104
188	4.66144
189	4.25741
190	4.49954
191	3.78098
192	4.74075
193	5.34398
194	5.04785
195	5.32207
196	5.04615
197	5.32123
198	4.76507
199	5.11559
200	5.59362
201	6.10228
202	6.13331
203	6.30597
204	6.16106
205	5.17659
206	5.35829
207	5.55155
208	6.17784
209	5.20795
210	5.75376
211	5.96034
212	5.22354
213	5.90897
214	6.3
215	6.42799
216	5.5246
217	5.35402
218	5.60308
219	5.71261
220	5.66039
221	5.67135
222	5.24435
223	5.57811
224	5.22
225	5.83798
226	5.72173
227	5.97359
228	5.98266
229	6.0023
230	5.46267
231	6.2194
232	5.75816
233	6.42519
234	6.37149
235	6.44359
236	6.04554
237	5.658
238	6.31245
239	6.41413
240	6.13684
241	5.18933
242	5.9603
243	5.41276
244	5.79438
245	5.29785
246	5.00813
247	5.72231
248	5.23178
249	4.36234
250	5.10515
251	5.73053
252	5.46246
253	5.49853
254	4.92645
255	4.53859
256	4.40872
257	5.04613
258	5.4693
259	5.05469
260	4.8421
261	5.48735
262	5.87966
263	6.31211
264	5.45499
265	6.14679
266	6.4886
267	5.70861
268	5.58826
269	6.60617
270	5.51168
271	5.2914
272	5.15294
273	4.59609
274	5.47241
275	5.12759
276	5.11568
277	5.31227
278	5.53933
279	5.45828
280	6.04919
281	5.66896
282	5.76834
283	5.88507
284	5.89687
285	5.68815
286	5.23202
287	6.05552
288	4.94894
289	5.03068
290	5.0092
291	4.74487
292	5.34801
293	5.27509
294	5.73412
295	5.90877
296	5.92341
297	5.09575
298	5.21309
299	5.37372
300	5.22214
301	5.12359
302	5.47405
303	5.19472
304	5.3128
305	5.30282
306	5.62443
307	5.70588
308	6.28179
309	6.23484
310	6.56396
311	6.14849
312	5.73224
313	6.25996
314	6.27948
315	6.47023
316	6.07879
317	6.34262
318	5.91901
319	5.55251
320	5.86974
321	5.61954
322	5.57742
323	5.9776
324	5.49267
325	5.93564
326	5.65222
327	5.9263
328	5.99999
329	5.932
330	6.19953
331	6.1978
332	6.63889
333	6.5586
334	6.36762
335	6.38149
336	6.85996
337	6.56434
338	6.30305
