frame	PSR
2	6.74594
3	5.70072
4	5.66111
5	5.44253
6	5.94295
7	8.29744
8	6.214
9	6.3759
10	6.06741
11	6.4517
12	6.29009
13	6.38246
14	6.41801
15	6.51694
16	6.37076
17	6.28267
18	6.31024
19	6.12422
20	5.96653
21	5.90448
22	5.78947
23	5.6918
24	5.50357
25	5.70712
26	5.58514
27	4.92786
28	5.14877
29	5.10753
30	5.34262
31	4.77288
32	4.8046
33	4.89613
34	4.33906
35	4.53134
36	4.60175
37	4.21242
38	4.3256
39	4.27773
40	4.63322
41	4.74977
42	4.10177
43	4.51076
44	4.61797
45	4.4252
46	4.12678
47	4.12186
48	4.24297
49	3.88522
50	4.19618
51	3.75687
52	3.73247
53	3.8438
54	4.01496
55	3.62121
56	4.04068
57	4.14337
58	3.80097
59	3.87687
60	4.05917
61	4.52897
62	4.18339
63	3.8712
64	3.93789
65	4.26192
66	4.43266
67	4.63921
68	4.31076
69	4.73049
70	4.65649
71	4.28927
72	4.60783
73	4.5644
74	4.64901
75	4.26413
76	4.37621
77	4.42383
78	4.38204
79	4.39959
80	4.41325
81	4.692
82	4.61096
83	4.4025
84	4.73361
85	4.66408
86	4.66149
87	4.58945
88	4.64617
89	4.65077
90	5.00701
91	4.89941
92	4.78314
93	4.96168
94	4.87058
95	5.1997
96	5.04279
97	5.42991
98	5.35526
99	4.89848
100	5.14467
101	4.95207
102	4.76574
103	4.59122
104	4.50426
105	4.27064
106	4.18625
107	4.11856
108	4.08535
109	4.06866
110	3.81749
111	3.55723
112	3.38977
113	3.1766
114	3.26383
115	3.65312
116	3.69056
117	3.99078
118	3.9044
119	4.08412
120	4.30379
121	4.38053
122	4.32406
123	4.17797
124	4.052
125	4.34474
126	4.23642
127	4.1073
128	4.00053
129	3.47512
130	3.11688
131	3.60883
132	3.88346
133	4.15181
134	4.16164
135	4.05084
136	3.80504
137	3.99586
138	4.05504
139	3.7379
140	4.02581
141	3.9647
142	4.05209
143	4.25511
144	4.47569
145	4.42248
146	4.30679
147	4.59103
148	4.62415
149	4.63485
150	4.78158
151	4.57164
152	4.66413
153	4.75856
154	4.87176
155	4.68244
156	4.75756
157	4.6648
158	4.851
159	4.712
160	4.6662
161	4.59412
162	4.48694
163	4.53256
164	4.56608
165	4.44369
166	4.52009
167	4.32179
168	4.34422
169	4.05414
170	3.86865
171	3.7705
172	3.86246
173	3.76838
174	4.1152
175	4.22376
176	4.07133
177	3.88368
178	4.20375
179	4.15746
180	3.97541
181	4.40267
182	4.51007
183	4.31033
184	4.44583
185	4.48474
186	4.71463
187	4.59309
188	4.85326
189	4.73297
190	4.6431
191	4.48219
192	4.34313
193	4.20619
194	4.1771
195	3.92499
196	3.78771
197	3.6574
198	3.76651
199	3.87806
200	3.85583
201	4.136
202	4.04148
203	4.44736
204	4.44761
205	4.46795
206	4.27035
207	4.34297
208	4.11005
209	3.87838
210	3.76927
211	3.29811
212	3.71499
213	3.50527
214	3.74567
215	3.75118
216	3.77825
217	3.54552
218	3.86805
219	3.86637
220	4.15692
221	4.17922
222	4.09336
223	3.85657
224	4.03488
225	4.19155
226	4.29933
227	4.17057
228	4.27251
229	4.15272
230	4.11716
231	3.99607
232	4.21507
233	4.34351
234	4.19665
235	4.22095
236	4.37244
237	4.43631
238	4.31858
239	4.13669
240	4.18204
241	4.38582
242	4.19925
243	4.18567
244	4.1651
245	4.00832
246	3.98857
247	3.95591
248	4.02865
249	4.24178
250	4.07087
251	4.16488
252	4.13549
253	4.08322
254	4.09864
255	4.07901
