frame	ave_fps
2	61.5122
3	55.0592
4	49.701
5	52.3188
6	52.8262
7	45.7023
8	50.0512
9	54.155
10	57.7609
11	61.514
12	64.7191
13	65.4211
14	66.5836
15	68.0638
16	69.3124
17	68.2852
18	68.6644
19	69.8221
20	71.7341
21	71.9093
22	72.8591
23	74.5006
24	76.0624
25	77.3835
26	78.4232
27	79.3496
28	80.2679
29	81.3699
30	82.1949
31	83.161
32	83.5986
33	83.874
34	84.4119
35	85.1472
36	86.029
37	85.3353
38	85.1412
39	82.4961
40	82.8779
41	82.7302
42	82.95
43	83.6137
44	84.5408
45	85.4614
46	86.2379
47	87.1052
48	87.977
49	88.117
50	88.7671
51	86.86
52	86.8399
53	83.8789
54	77.9805
55	76.0129
56	75.6876
57	75.7622
58	76.4549
59	76.6017
60	77.2144
61	77.8925
62	78.403
63	78.8694
64	79.3157
65	79.8815
66	80.4492
67	80.6427
68	80.4729
69	80.813
70	81.2188
71	81.5499
72	82.0149
73	82.4952
74	82.635
75	83.0395
76	83.4218
77	83.8811
78	84.2546
79	84.6054
80	84.7843
81	85.1093
82	85.5119
83	85.9546
84	86.4466
85	86.5598
86	86.5963
87	86.7372
88	87.0724
89	87.5239
90	87.8887
91	87.9974
92	87.9295
93	87.5538
94	87.5642
95	87.9105
96	88.3364
97	88.7209
98	89.1314
99	89.4869
100	89.803
101	90.1823
102	90.5816
103	90.9345
104	91.2826
105	91.6925
106	92.0251
107	92.4022
108	92.7529
109	93.1043
110	93.4074
111	93.7901
112	94.0794
113	94.3221
114	94.6843
115	95.0094
116	95.2607
117	95.5672
118	94.4882
119	94.8254
120	95.1669
121	95.4476
122	95.7941
123	95.894
124	96.222
125	95.7347
126	96.0424
127	94.4105
128	92.512
129	91.4551
130	90.8655
131	90.1737
132	89.6053
133	88.9947
134	88.655
135	87.919
136	87.3803
137	87.0734
138	86.6127
139	86.0917
140	85.1815
141	84.8044
142	83.8422
143	83.1256
144	82.1406
145	80.7212
146	79.9861
147	79.6193
148	78.7983
149	77.9863
150	77.5712
151	76.6107
152	75.7431
153	74.1802
154	73.4598
155	72.7696
156	71.9525
157	71.9285
158	71.6558
159	71.4496
160	70.9143
161	70.8361
162	70.3008
163	70.1819
164	70.1135
165	69.9087
166	70.0068
167	70.112
168	70.2146
169	70.3647
170	70.4378
171	70.5224
172	70.6179
173	70.7332
174	70.8848
175	71.0095
176	71.194
177	71.3788
178	71.5508
179	71.7242
180	71.8786
181	72.0234
182	72.1383
183	72.2998
184	72.3349
185	72.4147
186	72.5517
187	72.7697
188	72.9101
189	73.1276
190	73.3403
191	73.5047
192	73.7033
193	73.8108
194	73.7734
195	73.8019
