frame	ave_fps
2	79.8187
3	79.6967
4	75.8779
5	68.9035
6	67.3674
7	71.0077
8	70.3524
9	67.6192
10	65.0959
11	68.5398
12	71.7064
13	75.2923
14	78.2435
15	81.3085
16	83.4945
17	85.9826
18	87.2375
19	89.2992
20	91.0841
21	91.2141
22	90.6324
23	92.0306
24	93.7846
25	95.1337
26	96.6514
27	97.7122
28	99.1128
29	100.315
30	101.726
31	102.599
32	103.883
33	104.675
34	105.825
35	106.224
36	107.236
37	108.264
38	108.979
39	109.744
40	110.411
41	110.584
42	110.903
43	111.74
44	112.491
45	113.261
46	113.98
47	114.606
48	114.952
49	114.818
50	115.522
51	116.099
52	116.761
53	117.392
54	118.016
55	118.494
56	118.905
57	119.515
58	119.898
59	120.458
60	119.827
61	118
62	117.693
63	118.25
64	118.69
65	119.201
66	119.611
67	120.091
68	120.603
69	121.104
70	121.248
71	121.576
72	122.046
73	122.434
74	121.296
75	121.778
76	122.005
77	122.443
78	122.835
79	123.233
80	123.467
81	123.801
82	124.159
83	124.366
84	124.759
85	125.024
86	125.402
87	125.633
88	126.003
89	126.181
90	126.509
91	126.61
92	126.719
93	127.06
94	127.364
95	127.706
96	128.021
97	128.349
98	128.661
99	128.973
100	129.254
101	129.584
102	129.868
103	129.965
104	130.055
105	130.299
106	130.492
107	130.783
108	130.864
109	131.157
110	131.231
111	131.459
112	131.699
113	131.951
114	130.565
115	129.861
116	130.101
117	130.239
118	130.502
119	130.688
120	130.911
121	131.054
122	131.23
123	131.345
124	131.483
125	131.724
126	131.871
127	130.73
128	130.938
129	131.058
130	131.276
131	131.519
132	131.723
133	131.769
134	131.832
135	132.047
136	132.21
137	132.417
138	132.551
139	132.745
140	132.657
141	132.849
142	132.919
143	133.1
144	133.179
145	133.342
146	133.533
147	133.525
148	133.6
149	133.545
150	133.706
151	133.759
152	133.622
153	133.668
154	133.425
155	133.36
156	133.502
157	133.644
158	133.811
159	133.943
160	134.03
161	134.143
162	134.322
163	134.376
164	134.553
165	134.47
166	133.898
167	133.825
168	133.871
169	133.555
170	133.688
171	133.833
172	133.944
173	134.088
174	134.115
175	134.225
176	134.297
177	134.466
178	134.53
179	133.574
180	133.731
181	133.851
182	133.995
183	134.144
184	134.264
185	134.406
186	134.415
187	134.482
188	134.497
189	134.643
190	134.729
191	134.858
192	134.919
193	135.063
194	135.066
195	135.205
196	135.315
197	135.371
198	135.461
199	135.476
200	135.607
201	135.621
202	135.753
203	135.846
204	135.966
205	136.033
206	136.151
207	136.176
208	136.313
209	136.293
210	136.421
211	136.493
212	136.602
213	136.717
214	136.851
215	136.979
216	136.961
217	137.055
218	137.081
219	136.78
220	136.167
221	136.285
222	136.388
223	136.412
224	136.506
225	136.443
226	136.537
227	136.565
228	136.651
229	136.631
230	136.725
231	136.527
232	136.313
233	136.348
234	136.414
235	136.491
236	136.602
237	136.669
238	136.768
239	136.747
240	136.805
241	136.901
242	136.93
243	137.011
244	137.022
245	137.133
246	137.193
247	137.29
248	137.378
249	137.461
250	137.411
251	137.282
252	137.367
253	137.375
254	137.452
255	137.488
256	137.574
257	137.409
258	137.447
259	137.492
260	137.304
261	137.377
262	137.464
263	137.501
264	137.474
265	137.514
266	137.542
267	137.585
268	137.674
269	137.731
270	137.276
271	137.151
272	137.159
273	137.158
274	137.199
275	137.282
276	137.309
277	137.388
278	137.41
279	137.486
280	137.493
281	137.576
282	137.661
283	137.333
284	137.331
285	137.378
286	137.443
287	137.533
288	137.622
289	137.707
290	137.7
291	137.717
292	137.799
293	137.809
294	137.897
295	137.933
296	138.009
297	138.054
298	138.139
299	138.186
300	138.253
301	138.105
302	138.135
303	138.219
304	138.216
305	138.297
306	138.296
307	138.343
308	138.384
309	138.456
