frame	ave_fps
2	92.9321
3	83.5683
4	87.9858
5	87.5385
6	99.5524
7	106.262
8	115.432
9	116.453
10	118.869
11	124.324
12	129.026
13	129.459
14	133.478
15	137.526
16	141.33
17	144.051
18	146.848
19	150.066
20	152.104
21	154.237
22	154.379
23	156.379
24	158.144
25	160.347
26	162.216
27	161.795
28	163.656
29	165.581
30	167.094
31	168.243
32	169.222
33	169.604
34	170.938
35	172.247
36	170.988
37	171.31
38	172.507
39	172.425
40	173.602
41	173.34
42	174.558
43	175.034
44	174.255
45	175.347
46	176.379
47	174.066
48	175.075
49	175.083
50	176.096
51	176.949
52	177.734
53	178.608
54	177.942
55	177.917
56	178.641
57	179.117
58	179.877
59	180.396
60	179.367
61	178.839
62	178.91
63	178.688
64	179.177
65	178.231
66	177.21
67	177.776
68	178.172
69	178.407
70	177.897
71	177.666
72	177.369
73	177.876
74	178.168
75	177.087
76	177.654
77	177.897
78	178.484
79	179.007
80	179.508
81	179.802
82	180.342
83	180.865
84	181.163
85	180.304
86	180.555
87	181.054
88	181.555
89	181.701
90	180.868
91	180.394
92	180.816
93	181.198
94	181.493
95	180.147
96	179.774
97	179.087
98	178.55
99	177.782
100	178.148
101	178.525
102	178.884
103	179.113
104	178.537
105	178.96
106	179.173
107	177.794
108	176.999
109	177.215
110	177.346
111	177.727
112	178.043
113	177.948
114	178.168
115	177.762
116	178.097
117	178.41
118	177.954
119	178.307
120	178.684
121	179.052
122	179.197
123	179.46
124	179.64
125	179.577
126	179.756
127	179.178
128	179.472
