frame	ave_fps
2	77.3002
3	92.0629
4	96.3042
5	86.3221
6	85.7517
7	87.6447
8	87.1449
9	84.0418
10	85.7563
11	88.4101
12	87.795
13	84.9395
14	88.88
15	92.7776
16	95.7406
17	99.2437
18	101.602
19	104.553
20	107.211
21	109.93
22	112.472
23	114.557
24	114.515
25	116.732
26	118.529
27	120.628
28	120.973
29	122.747
30	124.519
31	126.287
32	128.003
33	129.633
34	130.647
35	131.807
36	133.285
37	134.428
38	133.419
39	131.41
40	132.487
41	133.841
42	135.108
43	136.392
44	137.591
45	138.752
46	139.847
47	140.809
48	141.796
49	142.47
50	143.481
51	143.221
52	142.651
53	140.791
54	140.906
55	141.453
56	142.303
57	142.93
58	143.006
59	143.718
60	142.848
61	142.357
62	143.024
63	142.405
64	143.14
65	143.745
66	144.454
67	145.183
68	145.94
69	146.609
70	147.285
71	147.71
72	148.399
73	149.009
74	149.594
75	150.201
76	150.861
77	151.28
78	151.889
79	152.135
80	152.554
81	151.806
82	152.22
83	152.47
84	152.834
85	153.352
86	153.54
87	154.023
88	154.156
89	154.653
90	154.854
91	155.322
92	153.483
93	152.717
94	152.726
95	153.217
96	153.526
97	153.927
98	154.14
99	154.349
100	154.689
101	154.557
102	154.987
103	155.444
104	155.457
105	154.018
106	154.401
107	154.716
108	155.123
109	155.514
110	155.913
111	156.33
112	156.601
113	157.009
114	157.062
115	157.471
116	157.854
117	158.232
118	158.492
119	158.858
120	158.933
121	159.278
122	159.376
123	159.667
124	159.867
125	160.173
126	160.236
127	160.531
128	160.559
129	160.814
130	160.633
131	160.972
132	161.032
133	161.317
134	161.566
135	161.876
136	162.089
137	162.359
138	162.284
139	162.564
140	162.862
141	163.148
142	163.216
143	163.369
144	163.648
145	163.924
146	164.222
147	163.615
148	161.726
149	161.731
150	161.961
151	162.151
152	162.459
153	162.708
154	162.924
155	163.199
156	163.11
157	162.623
158	162.909
159	162.636
160	162.155
161	161.257
162	161.416
163	161.025
164	160.825
165	161.039
166	160.875
167	160.687
168	160.565
169	160.785
170	160.9
171	160.91
172	161.042
173	161.267
174	161.378
175	161.608
176	161.747
177	161.973
178	162.068
179	162.297
180	162.283
181	162.484
182	162.611
183	162.829
184	162.886
185	163.108
186	163.291
187	163.471
188	163.578
189	163.781
190	163.988
191	164.199
192	164.109
193	164.276
194	164.461
195	164.602
196	164.833
197	164.993
198	165.202
199	165.407
200	165.106
201	164.805
202	164.888
203	165.111
204	165.306
205	165.475
206	165.65
207	165.845
208	165.99
209	166.133
210	166.173
211	166.359
212	166.406
213	166.407
214	165.348
215	165.513
216	165.398
217	165.591
218	165.678
219	165.869
220	165.981
221	166.158
222	166.26
223	166.444
224	166.628
225	166.738
226	166.916
227	167.094
228	167.266
229	167.411
230	167.586
231	167.709
232	167.43
233	167.586
234	167.735
235	167.899
236	168.07
237	167.894
238	167.715
239	167.884
240	167.903
241	168.012
242	167.74
243	167.766
244	167.932
245	167.995
246	168.146
247	168.17
248	168.277
249	168.313
250	168.463
251	168.471
252	168.62
253	168.199
254	167.842
255	167.554
256	167.566
257	167.73
258	167.811
259	167.922
260	168.001
261	168.154
262	168.103
263	168.258
264	168.372
265	168.51
266	167.563
267	167.637
268	167.721
269	167.827
270	167.933
271	168.076
272	168.167
273	168.289
274	168.292
275	168.435
276	167.91
277	167.855
278	167.957
279	167.964
280	168.045
281	168.062
282	168.21
283	168.224
284	168.363
285	168.365
286	168.496
287	168.462
288	168.593
289	168.655
290	168.788
291	168.811
292	168.937
293	169.01
294	169.146
295	169.149
296	169.261
297	169.308
298	169.453
299	169.437
300	169.536
301	169.585
302	169.703
303	169.767
304	169.904
305	169.942
306	170.053
307	170.135
308	169.474
309	169.529
310	169.597
311	169.718
312	169.83
313	169.948
314	170.056
315	170.168
316	170.273
317	170.389
318	170.512
319	170.637
320	170.702
321	170.807
322	170.851
323	170.574
324	170.626
325	170.739
326	170.839
327	170.946
328	171.052
329	171.133
330	171.244
331	171.31
332	171.434
333	171.493
334	171.622
335	171.738
336	171.682
337	171.686
338	171.798
339	171.906
340	172.035
341	172.152
342	172.19
343	172.308
344	172.37
345	172.492
346	172.539
347	172.246
348	172.025
349	172.114
350	172.221
351	172.325
352	172.425
353	172.529
354	172.541
355	172.641
356	172.64
357	172.758
358	172.783
359	172.894
360	172.955
361	173.012
362	173.079
363	173.17
364	173.268
365	173.361
366	173.453
367	173.184
368	172.865
369	172.754
370	172.857
371	172.895
372	172.991
373	173.092
374	173.174
375	173.265
376	173.353
377	173.44
378	173.523
379	173.555
380	173.649
381	173.675
382	172.635
383	172.606
384	172.671
385	172.633
386	172.565
387	172.481
388	172.512
389	172.461
390	172.41
391	172.494
392	172.461
393	172.543
394	172.543
395	172.628
396	172.701
397	172.776
398	172.843
399	172.91
400	172.792
401	172.786
402	172.865
403	172.845
404	172.868
405	172.916
406	172.993
407	173.033
408	173.122
409	173.038
410	173.113
411	173.133
412	173.233
413	172.981
414	173.014
415	173.037
416	173.091
417	173.147
418	173.207
419	173.277
420	173.365
421	173.134
422	172.708
423	172.787
424	172.809
425	172.804
426	172.833
427	172.903
428	172.95
429	173.009
430	173.039
431	173.103
432	173.185
433	173.264
434	173.336
435	173.111
436	172.825
437	172.816
438	172.906
439	172.964
440	173.044
441	173.049
442	173.124
443	173.126
444	173.207
445	173.247
446	173.316
447	173.251
448	173.329
449	173.368
450	173.448
451	173.475
452	173.549
453	173.551
454	173.623
455	173.658
456	173.741
457	173.797
458	173.876
459	173.939
460	173.771
461	173.808
462	173.866
463	173.864
464	173.94
465	173.978
466	174.048
467	174.036
468	174.116
469	174.102
470	174.162
471	174.172
472	174.214
473	174.204
474	174.272
475	174.289
476	174.351
477	174.372
478	173.96
479	173.599
480	173.619
481	173.593
482	173.675
483	173.672
484	173.74
485	173.763
486	173.81
487	173.781
488	173.833
489	173.863
490	173.931
491	173.959
492	173.826
493	173.638
494	173.449
495	173.445
496	173.459
497	173.511
498	173.552
499	173.609
500	173.675
501	173.73
502	173.776
503	173.777
504	173.842
505	173.832
506	173.81
507	173.87
508	173.911
509	173.973
510	173.98
511	174.018
512	174.074
513	174.122
514	174.135
515	174.143
516	174.185
517	174.252
518	174.302
519	174.372
520	174.435
521	174.493
522	174.554
523	174.581
524	174.65
525	174.679
526	174.75
527	174.665
528	174.738
529	174.796
530	174.856
531	174.928
532	174.989
533	175.016
