frame	ave_fps
2	44.0648
3	42.8781
4	46.3148
5	43.4864
6	44.4394
7	43.508
8	44.7943
9	47.2622
10	47.9747
11	46.4991
12	45.4984
13	45.3095
14	46.6967
15	47.7815
16	48.8527
17	50.0092
18	51.4681
19	51.4845
20	50.24
21	50.4538
22	49.0257
23	48.0307
24	47.4372
25	46.6261
26	46.3993
27	45.7234
28	45.2158
29	44.1767
30	43.8895
31	43.5702
32	43.4613
33	42.8344
34	42.6564
35	42.2194
36	41.9348
37	41.4703
38	41.2695
39	41.0147
40	41.1477
41	41.1518
42	41.0701
43	41.0229
44	40.7563
45	40.2526
46	40.2384
47	40.1179
48	39.7527
49	39.3344
50	39.516
51	39.5331
52	39.4286
53	39.3246
54	39.2795
55	39.1653
56	39.0975
57	38.9741
58	38.9745
59	38.838
60	38.7026
61	38.6938
62	38.5522
63	38.1843
64	38.2149
65	37.9532
66	37.813
67	37.8567
68	37.8903
69	37.9235
70	37.7503
71	38.0825
72	38.4041
73	38.7347
74	39.0572
75	39.3877
76	39.7195
77	39.9796
78	40.2792
79	40.5896
80	40.8792
81	41.092
82	41.3444
83	41.502
84	41.7753
85	42.0372
86	42.3165
87	42.5726
88	42.8206
89	43.101
90	43.3758
91	43.6444
92	43.9071
93	44.1604
94	44.4447
95	44.7216
96	44.9905
97	45.2215
98	45.4539
99	45.6893
100	45.9477
101	46.2006
102	46.4425
103	46.6858
104	46.8936
105	47.1382
106	47.3767
107	47.5969
108	47.8218
109	48.0303
110	48.247
111	48.4384
112	48.6432
113	48.8799
114	49.118
115	49.3161
116	49.4955
117	49.7027
118	49.8793
119	50.0566
120	50.2731
121	50.4843
122	50.6831
123	50.869
124	51.0338
125	51.2328
126	51.4375
127	51.5662
128	51.7748
129	51.9829
130	52.1673
131	52.3601
132	52.5199
133	52.6702
134	52.4477
135	52.2116
136	51.9861
137	52.0491
138	51.8588
139	51.6153
140	51.0901
141	50.914
142	50.8862
143	50.947
144	51.0866
145	51.2534
146	51.4241
147	50.8619
148	50.7102
149	50.5895
150	50.4908
151	50.4578
152	50.4076
153	50.3899
154	50.3539
155	50.3611
156	50.1753
157	50.0754
158	50.0147
159	49.8954
160	49.7122
161	49.6208
162	49.6216
163	49.5691
164	49.5476
165	49.4219
166	49.3362
167	49.2096
168	49.126
169	48.9853
170	48.8551
171	48.7108
172	48.6959
173	48.5882
174	48.4813
175	48.3538
176	48.3114
177	48.2421
178	48.1515
179	48.0813
180	48.0619
181	48.0263
182	47.9849
183	47.8774
184	47.8016
185	47.6648
186	47.6543
187	47.5514
188	47.3968
189	47.2756
190	47.3081
191	47.2673
192	47.3843
193	47.5158
194	47.4679
195	47.6022
196	47.5993
197	47.7141
198	47.8374
199	47.9291
200	48.0527
201	48.1854
202	48.3069
203	48.1413
204	47.9247
205	47.8468
206	47.7566
207	47.7705
208	47.7492
209	47.7451
210	47.7448
211	47.7137
212	47.7204
213	47.7238
214	47.6994
215	47.6778
216	47.6993
217	47.6354
218	47.6133
219	47.6035
220	47.6056
221	47.6396
222	47.5649
223	47.5005
224	47.4866
225	47.4326
226	47.464
227	47.4246
228	47.3967
229	47.3933
230	47.305
231	47.3189
232	47.3308
233	47.2714
234	47.2414
235	47.177
236	46.9608
237	46.8927
238	46.8812
239	46.8675
240	46.8381
241	46.8314
242	46.8095
243	46.7239
244	46.6981
245	46.65
246	46.5571
247	46.5441
248	46.4745
249	46.4478
250	46.5119
251	46.5936
252	46.6521
253	46.7219
254	46.763
255	46.8232
256	46.8051
257	46.6875
258	46.6556
259	46.5967
260	46.5159
261	46.4926
262	46.4864
263	46.4863
264	46.432
265	46.3011
266	46.2585
267	46.1727
268	46.1405
269	45.9977
270	46.0092
271	45.933
272	45.9077
273	45.9057
274	45.8856
275	45.8804
276	45.8696
277	45.8275
278	45.7919
279	45.7706
280	45.7242
281	45.6877
282	45.7264
283	45.8145
284	45.8964
285	45.9867
286	46.0742
287	46.158
288	46.2233
289	46.2963
290	46.3658
291	46.4417
292	46.5088
293	46.5845
294	46.6492
295	46.6989
296	46.7593
297	46.798
298	46.8629
299	46.9061
300	46.9369
301	46.9968
302	47.0483
303	47.1033
304	47.1558
305	47.2052
306	47.2372
307	47.3226
308	47.351
309	47.3956
310	47.4261
311	47.4614
312	47.5382
313	47.5821
314	47.6275
315	47.6768
316	47.7305
317	47.7864
318	47.8189
319	47.8876
320	47.9519
321	48.0202
322	48.0863
323	48.1464
324	48.1583
325	48.2018
326	48.2121
327	48.2276
328	48.1882
329	48.2363
330	48.2862
331	48.2698
332	48.292
333	48.3564
334	48.4254
335	48.4964
336	48.5735
337	48.6523
338	48.7315
339	48.7836
340	48.8462
341	48.9144
342	48.9881
343	49.0653
344	49.0865
345	49.1355
346	49.1702
347	49.0927
348	49.0979
349	49.1017
350	49.0931
351	49.1556
352	49.1899
353	49.2428
354	49.2855
355	49.3351
356	49.3668
357	49.4069
358	49.4249
359	49.4085
360	49.387
361	49.4065
362	49.4538
363	49.4908
364	49.5191
365	49.5906
366	49.6406
367	49.7053
368	49.7679
369	49.8102
370	49.8777
371	49.9438
372	50.0127
373	50.0842
374	50.1502
375	50.218
376	50.2864
377	50.3536
378	50.4213
379	50.4848
380	50.552
381	50.6247
382	50.693
383	50.7492
384	50.8105
385	50.8769
386	50.9369
387	51.0078
388	51.078
389	51.1436
390	51.2101
391	51.2258
392	51.2602
393	51.3041
394	51.2757
395	51.226
396	51.2454
397	51.2957
398	51.3401
399	51.3566
400	51.3967
401	51.4193
402	51.4832
403	51.5338
404	51.5772
405	51.619
406	51.6544
407	51.7163
408	51.7762
409	51.8322
410	51.8865
411	51.949
412	52.0155
413	52.0784
414	52.1192
415	52.1797
416	52.1865
417	52.204
418	52.1178
419	52.1106
420	52.0762
421	52.0886
422	52.0724
423	52.0571
424	52.0415
425	52.0002
426	51.9972
427	51.97
428	51.919
429	51.8598
430	51.8308
431	51.7809
432	51.7323
433	51.7333
434	51.6071
435	51.49
436	51.4076
437	51.3409
438	51.333
439	51.3231
440	51.2971
441	51.2689
442	51.2146
443	51.1908
444	51.1483
445	51.1081
446	51.0981
447	51.0472
448	50.99
449	50.9352
450	50.9033
451	50.8844
452	50.8737
453	50.8647
454	50.8729
455	50.8616
456	50.8249
457	50.8231
458	50.816
459	50.7826
460	50.7572
461	50.7627
462	50.7487
463	50.7018
464	50.678
465	50.6194
466	50.6042
467	50.5803
468	50.5233
469	50.4679
470	50.4561
471	50.4189
472	50.4195
473	50.4229
474	50.3834
475	50.3764
476	50.353
477	50.279
478	50.2463
479	50.2195
480	50.1203
481	50.0531
482	49.9998
483	49.9667
484	49.9724
485	49.9377
486	49.9151
487	49.8463
488	49.799
489	49.7755
490	49.7643
491	49.7303
492	49.6775
493	49.6435
494	49.624
495	49.6041
496	49.57
497	49.5387
498	49.4455
499	49.3882
500	49.3434
501	49.3349
502	49.3186
503	49.2939
504	49.2731
505	49.1883
506	49.1228
507	48.9988
508	48.9209
509	48.8964
510	48.88
511	48.859
512	48.8858
513	48.8693
514	48.839
515	48.8293
516	48.8019
517	48.855
518	48.9027
519	48.9144
520	48.9162
521	48.892
522	48.8755
523	48.8524
524	48.8454
525	48.8505
526	48.8329
527	48.8034
528	48.7564
529	48.7385
530	48.7477
531	48.7381
532	48.7821
533	48.8082
534	48.7677
535	48.7104
536	48.6955
537	48.6851
538	48.6329
539	48.6381
540	48.6294
541	48.5663
542	48.5578
543	48.5206
544	48.5098
545	48.535
546	48.5772
547	48.6207
548	48.6598
549	48.6314
550	48.6209
551	48.6078
552	48.5936
553	48.5804
554	48.5968
555	48.5925
556	48.6215
557	48.614
558	48.6151
559	48.6029
560	48.5915
561	48.5692
562	48.5275
563	48.5065
564	48.51
565	48.4507
566	48.4475
567	48.4473
568	48.4521
569	48.4154
570	48.4075
571	48.3965
572	48.4373
573	48.3727
574	48.2988
575	48.2828
576	48.2502
577	48.217
578	48.2107
579	48.2221
580	48.2148
581	48.1909
582	48.202
583	48.1748
584	48.1595
585	48.1609
586	48.141
587	48.1286
588	48.0978
589	48.079
590	48.0476
591	48.0438
592	48.0363
593	48.002
594	47.9776
595	47.9895
596	47.9773
597	47.9547
598	47.9475
599	47.9378
600	47.8983
601	47.8965
602	47.8905
603	47.855
604	47.8193
605	47.7471
606	47.7012
607	47.6391
608	47.6161
609	47.5988
610	47.5548
611	47.5235
612	47.5073
613	47.4644
614	47.4292
615	47.4012
616	47.378
617	47.3344
618	47.2983
619	47.2682
620	47.2529
621	47.1824
622	47.1662
623	47.1537
624	47.14
625	47.1253
626	47.1075
627	47.1275
628	47.1653
629	47.2022
630	47.2386
631	47.2761
632	47.2304
633	47.2478
634	47.2641
635	47.2366
636	47.2572
637	47.2957
638	47.3333
639	47.3682
640	47.3995
641	47.4348
642	47.4665
643	47.5005
644	47.5387
645	47.5786
646	47.6131
647	47.6483
648	47.6829
649	47.7114
650	47.7211
651	47.6914
652	47.7245
653	47.7568
654	47.7814
655	47.815
656	47.8512
657	47.8871
658	47.9254
659	47.9607
660	47.9979
661	48.0241
662	48.0577
663	48.0941
664	48.1284
665	48.1669
666	48.2016
667	48.2384
668	48.2664
669	48.3018
670	48.3369
671	48.3717
672	48.4033
673	48.4312
674	48.4605
675	48.4877
676	48.5182
677	48.5531
678	48.5889
679	48.6257
680	48.6585
681	48.6847
682	48.6937
683	48.6776
684	48.7136
685	48.7472
686	48.776
687	48.8051
688	48.832
689	48.8649
690	48.8983
691	48.9338
692	48.9682
693	48.9871
694	49.0156
695	49.0485
696	49.0811
697	49.1119
698	49.129
699	49.1594
700	49.1892
701	49.2214
702	49.2536
703	49.2846
704	49.3062
705	49.3412
706	49.3767
707	49.4071
708	49.4396
709	49.4723
710	49.5021
711	49.5328
712	49.5675
713	49.6012
714	49.5703
715	49.5797
716	49.6106
717	49.6431
718	49.6764
719	49.7032
720	49.7364
721	49.7696
722	49.8002
723	49.8281
724	49.8587
725	49.8892
726	49.9205
727	49.9529
728	49.9873
729	50.0189
730	50.0487
731	50.0776
732	50.105
733	50.1347
734	50.1671
735	50.1993
736	50.2315
737	50.2554
738	50.2805
739	50.3036
740	50.3315
741	50.3592
