frame	ave_fps
2	47.7328
3	47.2406
4	44.7262
5	46.2301
6	50.7816
7	55.6839
8	58.8038
9	61.769
10	64.0976
11	66.8478
12	68.1355
13	70.2727
14	70.4177
15	72.1806
16	74.0051
17	75.4526
18	76.117
19	77.5418
20	77.8307
21	78.5392
22	79.5966
23	79.3763
24	79.7918
25	80.601
26	81.0135
27	81.9368
28	82.1498
29	82.9563
30	83.2336
31	83.5731
32	84.1027
33	84.3758
34	85.0754
35	85.1138
36	85.6749
37	85.8808
38	86.3446
39	86.2493
40	86.7922
41	86.7783
42	87.1921
43	87.3756
44	87.7159
45	87.7225
46	87.8571
47	88.1799
48	87.997
49	87.7758
50	87.012
51	83.7666
52	82.7495
53	81.9102
54	82.004
55	81.8734
56	82.1333
57	79.9046
58	78.6438
59	78.2217
60	77.3743
61	75.5224
62	74.5211
63	74.0771
64	73.7394
65	73.567
66	73.2835
67	72.6234
68	71.2945
69	70.6381
70	70.3417
71	69.946
72	70.0924
73	70.4152
74	70.5096
75	70.6922
76	70.7835
77	71.0115
78	70.3939
79	69.6399
80	69.5541
81	69.2848
82	67.8922
83	67.6302
84	67.4212
85	66.57
86	66.2922
87	66.137
88	65.1551
89	64.9208
90	64.5184
91	64.013
92	62.7788
93	62.5834
94	61.8918
95	61.6027
96	61.0342
97	58.947
98	58.6381
99	58.0485
100	57.5842
101	57.0895
102	56.704
103	56.5855
104	56.426
105	56.6379
106	56.8978
107	57.0643
108	57.2947
109	57.4864
110	57.7601
111	57.4605
112	57.4236
113	57.4701
114	57.5792
115	57.7648
116	57.9116
117	58.0678
118	58.2466
119	58.4172
120	58.6153
121	58.7678
122	58.9647
123	59.1237
124	59.0231
125	58.8762
126	58.8636
127	58.727
128	58.6615
129	58.6021
130	58.5425
