frame	ave_fps
2	90.8813
3	69.1535
4	58.6107
5	61.7016
6	63.0773
7	59.3038
8	63.404
9	67.1144
10	70.9297
11	74.5996
12	77.3628
13	80.0823
14	82.6306
15	83.9941
16	85.4931
17	85.9285
18	87.246
19	88.7024
20	89.3237
21	90.5567
22	92.05
23	92.8253
24	93.7917
25	95.1443
26	96.071
27	96.9352
28	98.0752
29	99.0586
30	99.4114
31	100.376
32	101.263
33	101.556
34	101.869
35	102.422
36	102.996
37	103.511
38	101.257
39	101.756
40	102.456
41	103.118
42	103.359
43	103.985
44	104.607
45	104.845
46	105.458
47	106.023
48	106.377
49	106.947
50	107.403
51	107.649
52	108.119
53	107.665
54	107.596
55	108.054
56	108.185
57	108.587
58	108.982
59	108.754
60	108.152
61	107.066
62	106.342
63	105.763
64	104.172
65	101.303
66	98.7454
67	96.7783
68	95.9421
69	95.5999
70	93.5628
71	92.449
72	91.8429
73	91.2409
74	91.1061
75	91.3935
76	91.1008
77	91.2949
78	91.3546
79	91.6632
80	91.7364
81	92.0199
82	92.1911
83	91.5204
84	90.9162
85	90.6771
86	90.7822
87	90.7344
88	90.0975
89	90.2118
90	90.1906
91	90.3888
92	90.5147
93	90.6902
94	90.9122
95	91.1343
96	91.1303
97	91.3296
98	91.6166
99	91.9145
100	92.0343
101	92.2896
102	92.5588
103	92.4787
104	92.0925
105	92.0245
106	92.2338
107	92.4689
108	92.6923
109	92.9561
110	93.1055
111	93.3432
112	93.5994
113	93.8084
114	94.0089
115	94.267
116	94.4695
117	94.6096
118	94.8575
119	94.919
120	95.1152
121	95.1328
122	95.1628
123	95.3218
124	95.5606
125	95.6862
126	95.8618
127	96.0597
128	96.2351
129	96.4014
130	96.6085
131	96.7614
132	96.9035
133	97.1157
134	97.3068
135	97.3158
136	97.5135
137	97.419
138	97.6161
139	97.7462
140	97.9334
141	98.0215
142	98.173
143	97.8117
144	97.1143
145	97.1766
146	97.2936
147	97.4309
148	97.5417
149	97.6725
150	97.8273
151	97.9698
152	98.0847
153	98.2396
154	98.3867
155	98.5118
156	98.6759
157	98.837
158	98.9326
159	99.0796
160	99.2445
161	99.356
162	99.5112
163	99.6556
164	99.7185
165	99.842
166	99.9944
167	100.126
168	100.259
169	100.431
170	100.492
171	100.602
172	100.738
173	100.904
174	101.055
175	101.164
176	101.31
177	101.173
178	101.239
179	101.307
180	101.413
181	101.547
182	101.686
183	101.744
184	101.878
185	101.41
186	101.414
187	101.458
188	101.575
189	101.714
190	101.668
191	101.775
192	101.898
193	102.002
194	102.113
195	102.232
196	102.284
197	102.386
198	102.516
199	102.553
200	102.558
201	102.699
202	102.78
203	102.884
204	102.968
205	103.095
206	103.184
207	103.275
208	103.364
209	103.443
210	103.552
211	103.666
212	103.752
213	103.856
214	103.962
215	104.024
216	104.114
217	104.171
218	104.157
219	104.234
220	104.356
221	104.478
222	104.512
223	104.539
224	104.663
225	104.759
226	104.831
227	104.57
228	104.487
229	104.556
230	104.656
231	104.77
232	104.847
233	104.964
234	104.981
235	105.042
236	105.147
237	105.243
238	105.327
239	105.451
240	105.562
241	105.636
242	105.763
243	105.714
244	105.631
245	105.337
246	105.306
247	105.302
248	105.347
249	105.319
250	105.393
251	105.476
252	105.551
253	105.65
254	105.765
255	105.852
256	105.94
257	106.043
258	106.117
259	106.197
260	106.237
261	106.318
262	106.44
263	106.479
264	106.52
265	106.62
266	106.733
267	106.754
268	106.461
269	106.527
270	106.604
271	106.712
272	106.796
273	106.899
274	106.996
275	107.027
276	107.108
277	107.224
278	107.296
279	107.296
280	107.381
281	107.46
282	107.549
283	107.654
284	107.668
285	107.717
286	107.82
287	107.915
288	107.973
289	108.082
290	108.162
291	108.192
292	108.276
293	108.38
294	108.439
295	108.532
296	108.586
297	108.656
298	108.76
299	108.793
300	108.855
301	108.837
302	108.914
303	108.978
304	109.064
305	109.02
306	109.047
307	109.105
308	109.179
309	109.21
