frame	PSR
2	6.27792
3	6.23574
4	6.25256
5	6.09419
6	6.28257
7	6.11538
8	6.16296
9	6.21527
10	6.29263
11	6.25017
12	6.2001
13	6.22211
14	6.30162
15	6.25624
16	6.22702
17	6.25415
18	6.24739
19	6.18075
20	6.26106
21	6.26698
22	6.24956
23	6.20975
24	6.28744
25	6.30516
26	5.53074
27	6.01293
28	5.83102
29	6.04491
30	6.10412
31	6.10723
32	6.24271
33	6.21344
34	6.02483
35	6.08113
36	6.11895
37	5.97436
38	5.63431
39	5.43361
40	6.08636
41	6.03549
42	6.27317
43	6.15739
44	6.20413
45	6.27115
46	6.27094
47	6.20787
48	6.21205
49	5.85972
50	6.04006
51	6.00646
52	6.07638
53	6.07726
54	6.07875
55	6.12494
56	6.12
57	6.17451
58	6.10057
59	6.09035
60	5.99831
61	6.11753
62	6.23152
63	6.04877
64	6.19789
65	6.20332
66	6.13281
67	6.20637
68	5.98606
69	6.13193
70	6.10474
71	6.18741
72	6.24057
73	6.12069
74	6.25232
75	6.16088
76	6.13451
77	6.17373
78	6.13356
79	6.16412
80	6.05218
81	6.04967
82	6.15275
83	6.06278
84	6.08294
85	6.05211
86	6.15684
87	6.10454
88	6.13708
89	5.32723
90	5.87668
91	6.01816
92	5.96767
93	5.91154
94	5.94925
95	5.83965
96	5.80815
97	5.81704
98	5.69518
99	5.45887
100	5.05441
101	5.2643
102	5.60014
103	5.43318
104	5.3444
105	5.6032
106	5.29003
107	5.01723
108	5.50521
109	5.78428
110	5.79686
111	5.43337
112	5.74055
113	5.45503
114	5.62505
115	5.61557
116	5.49761
117	5.48731
118	5.84099
119	5.81928
120	5.86533
121	5.84717
122	5.94202
123	5.85221
124	5.85963
125	5.8286
126	5.86258
127	5.88075
128	5.80702
129	5.95337
130	5.86254
131	5.96414
132	5.98532
133	5.94968
134	5.9273
135	5.87725
136	5.92237
137	6.01541
138	5.92713
139	5.93671
140	6.01803
141	5.96976
142	6.08233
143	5.98182
144	5.94884
145	6.00901
146	6.03687
147	6.03591
148	5.95777
149	5.93419
150	5.53486
151	5.30987
152	5.46882
153	5.71531
154	6.0436
155	5.90767
156	5.93002
157	5.96143
158	5.97136
159	5.98625
160	5.3668
161	5.24537
162	5.70559
163	5.85088
164	5.81684
165	5.23204
166	5.51479
167	5.68365
168	5.12594
169	5.39032
170	4.82422
171	4.7371
