frame	PSR
2	5.75895
3	5.22149
4	5.01808
5	5.09591
6	4.93624
7	4.4528
8	4.29999
9	3.82308
10	3.60152
11	3.49484
12	3.26509
13	3.18982
14	3.46064
15	3.79865
16	4.07511
17	3.90135
18	4.02735
19	3.77296
20	4.31419
21	4.66458
22	4.57056
23	4.40866
24	4.61675
25	4.49233
26	4.57638
27	4.07333
28	4.03248
29	4.45213
30	4.69966
31	4.42631
32	3.83299
33	4.25695
34	4.49627
35	4.4014
36	4.45689
37	4.71975
38	4.45572
39	4.45241
40	4.56263
41	4.66909
42	4.61089
43	4.63058
44	4.8386
45	4.71027
46	4.95039
47	4.88196
48	4.86295
49	4.93879
50	4.99826
51	4.87447
52	5.07748
53	5.04821
54	4.98251
55	5.04771
56	4.79485
57	4.9547
58	4.66328
59	4.67637
60	4.41853
61	4.31102
62	4.34525
63	4.77575
64	4.26741
65	4.33162
66	4.90966
67	4.32198
68	4.50215
69	4.35213
70	4.46937
71	4.77801
72	4.68017
73	4.79264
74	4.79836
75	5.05667
76	4.94903
77	5.07847
78	4.94068
79	4.87947
80	5.09717
81	4.93343
82	5.35278
83	5.20106
84	5.4294
85	5.24391
86	5.25307
87	5.23851
88	5.29464
89	5.22958
90	5.32127
91	5.19167
92	5.29656
93	5.28326
94	5.31792
95	5.35669
96	5.02395
97	5.17348
98	5.18409
99	5.36889
100	5.3773
101	5.323
102	5.26718
103	5.40973
104	5.39611
105	5.39956
106	5.39801
107	5.30986
108	5.36608
109	5.31746
110	5.45082
111	5.49381
112	5.38242
113	5.48336
114	5.42639
115	5.38518
116	5.47282
117	5.49149
118	5.42349
119	5.4885
120	5.3321
121	5.32829
122	5.45017
123	5.37119
124	5.40883
125	5.42117
126	5.34004
127	5.39557
128	5.44165
129	5.43181
130	5.4831
131	5.44637
132	5.37374
133	5.35432
134	5.46619
135	5.33457
136	5.34779
137	5.44343
138	5.54579
139	5.34654
140	5.48894
141	5.45514
142	5.35997
143	5.25695
144	5.37321
145	5.38836
146	5.34291
147	5.26005
148	5.42087
149	5.31555
150	5.24455
151	5.14818
152	5.28018
153	5.27916
154	5.27708
155	5.25943
156	5.30291
157	5.23642
158	5.06475
159	5.27071
160	5.18502
161	5.24086
162	5.35
163	5.19333
164	5.2716
165	5.159
166	5.3818
167	5.22652
168	5.39041
169	5.3192
170	5.33352
171	5.24446
172	5.31314
173	5.16667
174	5.33636
175	5.24347
176	5.2749
177	5.24429
178	5.28705
179	5.2158
180	5.18018
181	5.29941
182	5.27598
183	5.30088
184	5.33236
185	5.20853
186	5.27393
187	5.3196
188	5.34661
189	5.35006
190	5.29772
191	5.22089
192	5.21421
193	5.24169
194	5.21519
195	5.17372
196	5.30554
197	5.22776
198	5.12404
199	5.11454
200	5.13211
201	4.85869
202	4.53953
203	4.50697
204	4.34314
205	4.28796
206	4.04182
207	4.28712
208	3.75006
209	3.87785
210	3.95803
211	3.82267
212	3.71596
213	3.77728
214	3.70622
215	3.4932
216	3.68045
217	3.76293
218	3.67119
219	3.31639
220	3.6087
221	3.75393
222	3.23001
223	3.33465
224	3.38297
225	3.60894
226	3.74145
227	3.68682
228	3.65747
229	3.81464
230	3.77243
231	3.75966
232	3.86723
233	3.73228
234	3.38269
235	3.45903
236	3.82401
237	3.63336
238	3.27506
239	3.59998
240	3.51306
241	3.58636
242	3.29246
243	3.08365
244	3.20951
245	2.96855
246	3.25329
247	2.75726
248	2.80893
249	2.72627
250	2.78598
251	3.07909
252	2.74843
253	2.96262
254	2.82753
255	2.77974
256	2.60845
257	2.61349
258	2.62509
259	2.85876
260	3.04917
261	3.08688
262	3.20847
263	3.13133
264	3.1744
265	3.0928
266	3.28762
267	3.32808
268	3.64484
269	3.66941
270	3.45588
271	3.69324
272	3.76713
273	3.47126
274	3.67476
275	3.64651
276	3.62043
277	3.63774
278	3.60623
279	3.60879
280	3.71099
281	3.46328
282	3.80667
283	3.81096
284	3.86194
285	3.81259
286	3.82702
287	3.91807
288	3.79414
289	3.78973
290	3.80014
291	3.85686
292	3.8611
293	4.02738
294	3.8678
295	3.98082
296	4.04806
297	4.10189
298	4.09341
299	4.07113
300	4.13937
301	4.06683
302	4.02033
303	3.74098
304	3.80596
305	3.92347
306	3.84058
307	3.79241
308	3.8116
309	3.81319
