frame	ave_fps
2	36.7827
3	42.545
4	49.1391
5	52.9925
6	60.6861
7	67.6425
8	73.3282
9	76.2926
10	81.0238
11	83.4522
12	87.4788
13	89.4124
14	90.8226
15	92.194
16	94.8126
17	95.7982
18	97.5827
19	98.7028
20	100.797
21	101.606
22	103.455
23	104.482
24	106.253
25	106.595
26	108.11
27	108.783
28	110.163
29	110.435
30	111.683
31	111.952
32	113.197
33	113.348
34	114.486
35	114.557
36	115.579
37	115.759
38	116.653
39	117.272
40	117.372
41	118.108
42	118.385
43	119.214
44	119.43
45	120.161
46	120.238
47	120.989
48	120.966
49	121.659
50	121.517
51	122.085
52	122.005
53	121.828
54	121.802
55	122.444
56	122.49
57	123.11
58	123.279
59	123.799
60	123.864
61	124.351
62	124.381
63	124.941
64	125.432
65	125.962
66	126.415
67	126.385
68	126.784
69	126.637
70	127.095
71	127.017
72	127.429
73	127.444
74	127.754
75	127.743
76	128.189
77	128.113
78	128.567
79	128.319
80	128.733
81	128.629
82	128.977
83	128.864
84	129.282
85	129.023
86	129.357
87	128.852
88	129.012
89	128.43
90	128.388
91	128.726
92	128.611
93	128.934
94	128.937
95	129.259
96	129.22
97	129.49
98	129.587
99	129.329
100	129.25
101	129.537
102	129.312
103	128.343
104	127.072
105	125.659
106	124.838
107	123.734
108	122.677
109	121.946
110	120.845
111	119.625
112	118.811
113	117.8
114	116.941
115	115.894
116	115.091
117	113.106
118	112.012
119	110.992
120	109.927
121	108.981
122	108.075
123	107.49
124	107.214
125	107.234
126	106.462
127	105.746
128	105.291
129	105.007
130	105.004
131	104.349
132	104.237
133	104.443
134	104.725
135	104.995
136	105.073
137	105.233
138	105.474
139	105.52
140	105.784
141	105.621
142	105.841
143	106.01
144	106.164
145	106.404
146	106.427
147	106.583
148	106.605
149	106.876
150	106.614
151	106.715
152	106.888
153	107.022
154	107.124
155	107.038
156	107.015
157	106.954
158	106.979
159	107.155
160	107.401
161	107.652
162	107.658
163	107.879
164	107.867
165	108.123
166	108.363
167	108.475
168	108.583
169	108.776
170	108.843
171	109.062
172	109.088
173	109.32
174	109.36
175	109.57
176	109.598
177	109.81
178	109.932
179	110.147
180	110.191
181	110.408
182	110.48
183	110.688
184	110.796
185	111.01
186	111.164
187	111.336
188	111.435
189	111.657
190	111.736
191	111.937
192	112.022
193	112.222
194	112.344
195	112.516
196	112.615
197	112.82
198	112.829
199	113.019
200	113.075
201	113.271
202	113.303
203	113.484
204	113.533
205	113.693
206	113.802
207	113.935
208	113.963
209	114.14
210	114.166
211	114.341
212	114.495
213	114.591
214	114.682
215	114.83
216	114.918
217	115.071
218	115.134
219	115.306
220	115.347
221	115.534
222	115.589
223	115.762
224	115.841
225	116.007
226	116.035
227	116.192
228	116.272
229	116.413
230	116.416
231	116.562
232	116.591
233	116.699
234	116.859
235	116.958
236	117.123
237	117.211
238	117.262
239	117.414
240	117.444
241	117.599
242	117.639
243	117.799
244	117.821
245	117.932
246	118.009
247	118.145
248	118.186
249	118.315
250	118.277
251	118.216
252	118.252
253	118.385
254	118.442
255	118.588
256	118.257
257	117.929
258	117.76
259	117.903
260	117.924
261	118.078
262	118.109
263	118.256
264	118.383
265	118.51
266	118.55
267	118.671
268	118.735
269	118.885
270	119.029
271	119.159
272	119.164
273	119.304
274	119.279
275	119.404
276	119.419
277	119.529
278	119.479
279	119.611
280	119.601
281	119.728
282	119.741
283	119.854
284	119.876
285	119.972
286	119.986
287	119.836
288	119.84
289	119.949
290	119.938
291	120.062
292	120.047
293	120.172
294	120.203
295	120.317
296	120.342
297	120.46
298	120.476
299	120.597
300	120.617
301	120.733
302	120.747
303	120.845
304	120.878
305	120.997
306	121.009
307	121.126
308	121.123
309	121.241
310	121.25
311	121.291
312	121.315
313	121.42
314	121.417
315	121.533
316	121.505
317	121.584
318	121.615
319	121.713
320	121.754
321	121.86
322	121.765
323	121.858
324	121.85
325	121.932
326	121.968
327	122.036
328	122.068
329	122.178
330	122.165
331	122.261
332	122.187
333	122.28
334	122.324
335	122.399
336	122.407
337	122.215
338	122.223
339	122.313
340	122.333
341	122.43
342	122.412
343	122.516
344	122.54
345	122.628
346	122.664
347	122.748
348	122.754
349	122.839
350	122.821
351	122.916
352	122.91
353	123.004
354	122.979
355	123.062
356	123.09
357	123.187
358	123.178
359	123.255
360	123.219
361	123.297
362	123.311
363	123.397
364	123.411
365	123.502
366	123.499
367	123.599
368	123.601
369	123.549
370	123.572
371	123.657
372	123.681
373	123.775
374	123.76
375	123.848
376	123.838
377	123.927
378	123.932
379	123.993
380	124.029
381	124.108
382	124.198
383	124.278
384	124.269
385	124.353
386	124.338
387	124.424
388	124.505
389	124.58
390	124.582
391	124.655
392	124.662
393	124.747
394	124.715
395	124.688
396	124.6
397	124.677
398	124.711
399	124.794
400	124.791
401	124.875
