frame	PSR
2	10.0648
3	9.02288
4	8.99628
5	8.49873
6	8.93482
7	8.66566
8	8.09237
9	8.50738
10	8.37104
11	7.32744
12	8.29181
13	7.0374
14	8.22427
15	7.34185
16	8.10864
17	6.60147
18	7.4557
19	7.78208
20	7.33861
21	7.14823
22	7.82725
23	7.6664
24	7.61731
25	7.71318
26	7.75838
27	7.89516
28	7.92845
29	8.17638
30	8.16474
31	7.72107
32	7.48009
33	7.66778
34	6.84351
35	6.57617
36	6.92676
37	6.40631
38	6.37499
39	6.66258
40	6.16635
41	5.59496
42	6.24307
43	6.7644
44	6.5998
45	6.36222
46	5.77937
47	6.40391
48	6.52923
49	5.93777
50	5.61282
51	5.96659
52	6.79839
53	6.00653
54	5.86264
55	5.52938
56	6.28709
57	5.86045
58	6.03117
59	6.06839
60	6.3525
61	5.65188
62	5.7655
63	5.55759
64	6.04769
65	6.06324
66	5.77668
67	6.12011
68	6.59084
69	5.83534
70	6.56221
71	5.98337
72	6.62597
73	6.26639
74	6.73759
75	6.54005
76	7.05259
77	5.86149
78	5.87588
79	5.5348
80	6.1842
81	5.41349
82	6.56731
83	6.48762
84	6.77855
85	6.30802
86	6.35148
87	5.90154
88	6.42742
89	6.45261
90	6.27354
91	6.59151
92	6.81641
93	6.81917
94	6.95405
95	5.98557
96	6.20176
97	5.45449
98	5.62345
99	5.19546
100	5.34454
101	5.46386
102	5.79211
103	6.57326
104	5.83109
105	5.63129
106	5.47603
107	6.02108
108	6.51973
109	6.38453
110	6.60784
111	6.60325
112	6.8917
113	6.34958
114	5.6044
115	5.65581
116	3.95381
117	3.9304
118	4.95623
119	4.45534
120	4.01043
121	4.87974
122	4.7076
123	5.06128
124	4.25185
125	4.44985
126	3.55239
127	4.48699
128	4.5503
129	4.98267
130	4.82429
131	5.30142
132	4.81775
133	5.43011
134	5.74116
135	5.74219
136	6.39203
137	6.39953
138	6.52091
139	5.78077
140	6.04041
141	5.47046
142	4.99546
143	5.47809
144	5.47973
145	5.92627
146	6.04743
147	5.97297
148	6.22865
149	6.30665
150	6.59349
151	6.2436
152	6.76608
153	6.01936
154	6.31504
155	6.30656
156	6.76871
157	6.7546
158	6.70587
159	7.08187
160	6.93973
161	6.98215
162	7.09537
163	6.60133
164	6.98405
165	7.15763
166	7.03657
167	6.91797
168	6.45742
169	6.17721
170	5.6976
171	5.62188
172	5.09208
173	4.71161
174	5.09397
175	4.78088
176	4.82507
177	5.20304
178	5.35758
179	5.1487
180	4.97429
181	4.62964
182	4.4024
183	4.61135
184	4.47449
185	4.47405
186	4.95393
187	4.76082
188	4.60454
189	4.74261
190	5.11956
191	5.14421
192	5.59859
193	5.56384
194	5.6787
195	5.68057
196	5.83895
197	5.51442
198	5.8367
199	5.87784
200	5.87073
201	5.90206
202	5.74885
203	5.71128
204	5.71127
205	5.74056
206	5.75883
207	5.96324
208	6.14775
209	5.79284
210	6.18686
211	6.42228
212	6.4096
213	6.3006
214	6.33381
215	6.26472
216	6.25641
217	6.49901
218	6.27722
219	6.04636
220	5.9552
221	5.55581
222	5.54121
223	5.76861
224	5.87205
225	5.88576
226	5.82074
227	5.94855
228	5.99803
229	6.21568
230	6.15375
231	6.48265
232	6.60243
233	6.75129
234	6.89903
235	7.00875
236	6.99317
237	7.15165
238	7.01339
239	6.98731
240	6.98908
241	6.84983
242	6.72974
243	6.81134
244	6.70923
245	6.9117
246	6.73457
247	6.68137
248	6.69974
249	6.67456
250	6.22827
251	6.30353
252	6.03489
253	5.95392
254	5.91539
255	5.75679
256	5.82184
257	5.77238
258	6.01325
259	6.77327
260	6.73534
261	6.69754
262	6.72582
263	6.66487
264	6.68836
265	6.62134
266	6.72262
267	6.70302
268	6.69534
269	6.06759
270	6.07276
271	5.75035
272	5.59387
273	5.9444
274	6.22714
275	6.43201
276	6.6022
277	6.59604
278	6.9218
279	7.05728
280	6.94967
281	6.93115
282	6.95608
283	6.94536
284	7.22098
285	7.27267
286	6.64614
287	6.64844
288	6.77991
289	6.23095
290	6.16638
291	6.19996
292	6.32701
293	5.90129
294	6.30772
295	6.69363
296	6.50606
297	6.3984
298	5.92428
299	5.35888
300	5.83619
301	6.09333
302	6.10366
303	6.14247
304	6.0627
305	6.14968
306	5.95184
307	6.0394
308	6.04211
309	5.97836
310	5.42345
311	5.34894
312	5.53963
313	5.88535
314	5.93299
315	5.94062
316	5.68335
317	5.80915
318	5.242
319	5.391
320	5.37514
321	4.92564
322	5.9113
323	5.82525
324	5.51304
325	5.08751
326	4.39364
327	4.99701
328	4.74757
329	5.71722
330	5.65893
331	5.66224
332	5.78236
333	5.95843
334	5.45477
335	5.25491
336	5.53656
337	5.37127
338	5.3815
339	5.43869
340	5.48063
341	5.14392
342	4.84548
343	4.7749
344	4.60157
345	4.97893
346	4.87596
347	5.26705
348	5.23957
349	5.29196
350	5.81889
351	5.50038
352	5.27036
353	5.5007
354	5.58332
355	5.96793
356	6.09637
357	6.06079
358	5.63787
359	5.78306
360	6.00329
361	5.97902
362	6.00643
363	5.67342
364	5.19468
365	5.44838
366	5.75029
367	5.81047
368	5.796
369	5.55571
370	5.68577
371	5.51303
372	5.80294
373	6.1058
374	5.80108
375	5.31686
376	5.13331
377	4.92927
378	4.72182
379	4.94396
380	4.94796
381	4.95784
382	4.63859
383	5.16008
384	5.42445
385	5.58278
386	5.73534
387	5.42252
388	5.2055
389	5.72161
390	5.65059
391	5.62691
392	5.54799
393	5.68467
394	5.59228
395	5.83564
396	6.06818
397	5.92211
398	6.08266
399	5.88673
400	5.86221
401	6.01302
402	6.14814
403	6.16407
404	6.18545
405	6.09027
406	6.16427
407	6.09791
408	6.19134
409	6.41513
410	6.53661
411	6.83035
412	6.77733
413	6.59592
414	6.51032
415	6.39192
416	6.22967
417	6.11123
418	5.99968
419	5.68543
420	5.47462
421	5.2481
422	5.00145
423	5.34285
424	5.28616
425	5.26278
426	5.69292
427	6.07999
428	6.20247
429	5.69677
430	5.70691
431	5.95381
432	5.81899
433	6.07968
434	5.47279
435	5.43468
436	5.51128
437	5.35143
438	5.48648
439	5.4757
440	5.35175
441	5.47455
442	5.54814
443	5.14776
444	5.11601
445	4.92866
446	5.16745
447	5.02758
448	5.29307
449	5.39588
450	5.42194
451	5.7091
452	5.68496
453	5.67893
454	5.82869
455	5.79789
456	5.72243
457	5.81067
458	5.83058
459	5.80397
460	5.89232
461	6.01106
462	5.91069
463	5.95748
464	6.03525
465	5.87579
466	6.13347
467	6.03304
468	6.10228
469	6.11385
470	6.0099
471	5.79373
472	5.7707
473	5.44802
474	5.48897
475	5.47139
476	5.45243
477	5.60264
478	5.71111
479	5.91733
480	6.09857
481	6.2923
482	6.09743
483	5.95126
484	5.99389
485	6.11485
486	6.11329
487	6.06203
488	6.13575
489	6.1154
490	6.05998
491	6.15717
492	6.14942
493	6.15479
494	6.28485
495	6.33976
496	6.63063
497	6.8905
498	6.55572
499	6.48912
500	6.39525
501	6.29605
502	6.09688
503	6.0042
504	6.14833
505	5.65954
506	5.62538
507	5.72981
508	6.44526
509	6.32302
510	6.17541
511	6.12539
512	5.83437
513	5.90893
514	5.64309
515	5.88875
516	5.57044
517	5.48152
518	5.30737
519	6.0632
520	6.01578
521	5.88676
522	5.97992
523	5.95025
524	5.90851
525	6.16083
526	6.14653
527	5.95688
528	6.06593
529	6.03611
530	5.87458
531	6.12497
532	6.14125
533	5.98608
534	6.02938
535	5.94988
536	6.20825
537	5.96984
538	5.9889
539	6.09815
540	6.00866
541	5.97314
542	5.95777
543	5.8719
544	5.79776
545	5.73337
546	5.87813
547	5.75362
548	5.86226
549	5.62775
550	5.77858
551	5.07124
552	5.57922
553	5.78941
554	5.63754
555	5.64618
556	5.66692
557	5.73393
558	5.5262
559	5.85128
560	5.73659
561	5.79709
562	5.72451
563	5.63262
564	5.81874
565	5.67558
566	5.6633
567	5.95179
568	5.81012
569	5.94098
570	5.47962
571	5.57753
572	5.65329
573	5.72223
574	5.95679
575	5.88765
576	5.96349
577	5.90083
578	5.97415
579	5.96239
580	5.84702
581	5.82036
582	5.40984
583	4.99654
584	4.90185
585	4.74972
586	5.07942
587	5.06522
588	5.39612
589	5.38525
590	5.62603
591	5.13849
592	5.41459
593	5.22838
594	4.86833
595	4.71166
596	5.17741
597	4.94738
598	5.47013
599	5.77582
600	5.88264
601	5.20541
602	5.37102
603	5.32047
604	5.59447
605	4.86685
606	5.04894
607	4.87744
608	5.16678
609	5.08518
610	5.35384
611	4.74527
612	4.92853
613	4.62437
614	4.79696
615	4.82046
616	5.00999
617	4.82762
618	4.96134
619	4.91243
620	5.2557
621	5.1393
622	5.30112
623	5.02318
624	5.44513
625	5.18532
626	5.57618
627	5.17131
628	5.55625
629	5.55956
630	5.49739
631	6.00893
632	6.09546
633	6.05612
634	5.93654
635	5.60908
636	5.83724
637	5.95659
638	5.87533
639	5.68198
640	5.59387
641	5.23416
642	5.49334
643	5.10751
644	5.61385
645	5.5572
646	5.60738
647	5.63172
648	5.83061
649	5.71965
650	5.85561
651	5.78251
652	5.93469
653	5.62795
654	5.97165
655	5.79788
656	5.79031
657	5.77702
658	5.78661
659	5.95077
660	6.2799
