frame	PSR
2	5.15452
3	4.99566
4	4.95093
5	4.86336
6	4.5881
7	4.80369
8	4.68176
9	4.83409
10	4.29699
11	4.81432
12	4.62313
13	4.58169
14	4.55542
15	4.45605
16	4.07433
17	4.58583
18	4.76817
19	4.55043
20	4.30122
21	4.55822
22	4.40372
23	4.45068
24	4.6314
25	4.75234
26	4.576
27	4.71616
28	4.72227
29	4.52412
30	4.63535
31	4.56813
32	4.78227
33	4.72074
34	4.62694
35	4.85581
36	4.57324
37	4.83646
38	4.34339
39	4.76519
40	4.27018
41	4.36038
42	4.5558
43	4.51821
44	4.19166
45	4.31197
46	4.07077
47	4.4103
48	4.44445
49	4.28985
50	4.5319
51	4.23022
52	4.51961
53	4.62665
54	4.68437
55	4.44685
56	4.68595
57	4.55616
58	4.29269
59	4.32282
60	4.22538
61	4.24895
62	4.31303
63	4.43405
64	4.28721
65	4.54464
66	4.22768
67	4.48025
68	4.41135
69	4.2613
70	4.34565
71	4.41096
72	4.42655
73	4.4734
74	4.3887
75	4.60823
76	4.40931
77	4.39401
78	4.23309
79	4.36647
80	4.42885
81	4.38247
82	4.33275
83	4.50574
84	4.28758
85	4.58762
86	4.45875
87	4.47254
88	4.52521
89	4.44316
90	4.52196
91	4.67469
92	4.49559
93	4.39299
94	4.45606
95	4.43482
96	4.37959
97	4.597
98	4.45929
99	4.30838
100	4.52449
101	4.39745
102	4.47336
103	4.4728
104	4.5223
105	4.33974
106	4.4631
107	4.44643
108	4.41122
109	4.39848
110	4.60253
111	4.28305
112	4.60705
113	4.57956
114	4.26957
115	4.60098
116	4.62044
117	4.63537
118	4.40852
119	4.37443
120	4.34723
121	4.60859
122	4.53314
123	4.62878
124	4.6061
125	4.65908
126	4.72887
127	4.52255
128	4.57965
129	4.52922
130	4.62792
131	4.63309
132	4.5854
133	4.5364
134	4.61548
135	4.72988
136	4.84593
137	4.77268
138	4.24349
139	4.7877
140	4.70152
141	4.66723
142	4.47829
143	4.73099
144	4.62345
145	4.87606
146	4.59006
147	4.92914
148	4.67852
149	4.84934
150	4.64969
151	4.93678
152	4.886
153	4.61967
154	5.02845
155	4.63901
156	4.96712
157	4.9528
158	4.66418
159	4.96656
160	4.58039
161	4.8435
162	4.61791
163	4.81892
164	4.92915
165	4.93983
166	4.69373
167	4.67727
168	4.99719
169	4.94954
170	4.98774
171	4.93205
172	4.65116
173	4.82127
174	4.7832
175	4.7017
176	4.73036
177	4.58326
178	4.90029
179	4.89806
180	4.51573
181	4.75134
182	4.97123
183	4.76154
184	4.77061
185	4.80255
186	4.61222
187	4.78256
188	4.85165
189	4.72599
190	4.7007
191	4.61373
192	4.46832
193	4.72277
194	4.38001
195	4.69305
196	4.65266
197	4.37362
198	4.49995
199	4.43698
200	4.56217
201	4.52053
202	4.5728
203	4.66264
204	4.64142
205	4.72987
206	4.53785
207	4.52724
208	4.49168
209	4.54756
210	4.62198
211	4.65853
212	4.47874
213	4.57728
214	4.66346
215	4.30681
216	4.60962
217	4.44217
218	4.459
219	4.53372
220	4.52713
221	4.39427
222	4.16291
223	4.41942
224	4.3449
225	4.46832
226	4.19309
227	4.25509
228	4.31913
229	4.33974
230	4.15372
231	4.22504
232	4.28356
233	4.00081
234	4.11462
235	4.19817
236	3.96849
237	4.17003
238	4.00498
239	4.05349
240	4.05337
241	3.97506
242	4.0945
243	3.92564
244	4.03339
245	4.03106
246	3.79203
247	3.94753
248	3.77834
249	3.75922
250	3.83703
251	3.91124
252	3.88343
253	3.93074
254	3.9788
255	4.19473
256	4.06062
257	3.92794
258	3.90345
259	3.79539
260	3.80317
261	4.07251
262	3.80642
263	4.16468
264	4.11649
265	4.03251
266	4.35652
267	4.00237
268	3.98395
269	3.78035
270	4.20185
271	3.95424
272	3.86012
273	4.09794
274	3.9401
275	4.11034
276	3.58663
277	3.51506
278	3.36133
279	3.37515
280	3.62037
281	3.65684
282	3.76181
283	3.48394
284	3.84749
285	4.02966
286	4.2325
287	3.99515
288	3.9079
289	4.1875
290	4.03931
291	4.31697
292	4.15598
293	4.44095
294	4.42966
295	4.47907
296	4.30766
297	4.66883
298	4.60207
299	4.50783
300	4.43025
301	4.57779
302	4.66282
303	4.15271
304	4.66208
305	4.72171
306	4.61466
307	4.54162
308	4.58578
309	4.61216
310	4.386
311	4.60318
312	4.21856
313	3.97245
314	4.6425
315	4.40281
316	4.45388
317	4.71033
318	4.7416
319	4.63769
320	4.83778
321	4.96583
322	4.70773
323	4.56371
324	4.60983
325	4.4758
326	4.16499
327	4.71379
328	4.87244
329	4.95741
330	4.88826
331	4.67974
332	4.89696
333	4.96852
334	4.78017
335	5.09942
336	4.89521
337	4.72095
338	4.40341
339	4.65923
340	4.89655
341	4.81806
342	5.14583
343	4.36406
344	4.89528
345	4.78325
346	4.46401
347	5.00609
348	4.57021
349	4.60419
350	4.91882
351	4.80387
352	4.39087
353	5.03271
354	4.55605
355	4.41848
356	4.58766
357	4.86021
358	4.6557
359	4.71221
360	4.97628
361	4.70974
362	4.55903
363	4.98817
364	4.60226
365	4.86775
366	4.77056
367	4.75502
368	4.4759
369	4.4745
370	4.72285
371	4.63701
372	4.77537
373	4.36792
374	4.6518
375	4.45224
376	4.44769
377	4.68912
378	4.52557
379	4.4987
380	4.56913
381	4.31217
382	4.60181
383	4.52234
384	4.58138
385	4.27239
386	4.35636
387	4.28205
388	4.33316
389	4.23821
390	4.37479
391	4.43656
392	4.58512
